ensemblID,ctrl_0000,low_0045,low_0090,low_0180,low_0360,low_0720,low_1440,high_0045,high_0090,high_0180,high_0360,high_0720,high_1440,geneID
ENSG00000103707,1,1.007951917,1.112863624,0.931746345,0.892302112,0.869361007,1.055211078,0.960760317,0.962178874,0.912551681,0.907250813,0.577195996,0.759616308,MTFMT
ENSG00000176624,1,1.179909997,1.154867647,0.933233538,1.230214927,1.539914154,1.004187113,1.166931221,1.227387614,1.103885085,1.381284377,1.631816756,1.337094639,MEX3C
ENSG00000149476,1,0.960081823,1.103771685,1.04165831,1.308124029,1.473631719,1.708153601,1.01237572,0.849835426,0.839647386,1.236847209,1.414387457,1.644607114,TKFC
ENSG00000111669,1,0.956618713,0.955653567,0.954407931,0.900264237,0.841387428,0.826963597,1.007135415,1.009521125,0.989055293,0.761700615,0.682357341,0.608440867,TPI1
ENSG00000204262,1,1.028964016,0.824169556,0.79336398,1.100189638,1.80983659,1.790812733,1.1470282,0.878121961,0.8684479,1.314514971,1.69752484,2.368706258,COL5A2
ENSG00000136861,1,0.980376926,1.00646745,0.891701084,0.933611783,0.985585945,0.894515841,1.020862261,0.994343123,0.862343223,0.85911732,0.842605819,0.672773046,CDK5RAP2
ENSG00000137210,1,0.969086351,0.930128924,0.899026673,1.059439994,0.856868481,0.746698811,0.982418116,1.114084834,1.016297624,0.896791711,0.620538961,0.512688166,TMEM14B
ENSG00000167900,1,0.91952954,0.974179647,0.978423506,0.899005514,0.514726727,0.435162632,0.919897728,0.98536677,0.85142051,0.796927631,0.48319487,0.288195141,TK1
ENSG00000140280,1,0.94847968,0.885789947,0.732347653,0.829219078,1.02334251,0.749332725,1.001175953,1.128159437,0.804450514,0.809972572,0.653915652,0.42242038,LYSMD2
ENSG00000128951,1,0.992219933,0.943554113,0.91069584,0.848821185,0.803604181,0.749637062,1.088040527,0.98714527,0.927085731,0.880705222,0.715571592,0.579314007,DUT
ENSG00000143643,1,0.999561376,0.958440933,1.069426874,1.014722454,1.015049665,0.869654456,0.963480575,0.864658314,0.996051698,1.060453218,0.902129036,0.555193543,TTC13
ENSG00000119403,1,1.066043618,1.175258125,1.04351217,1.172142119,1.062725953,0.684318317,1.064133268,1.100474766,0.959556629,1.053624838,1.101863219,0.531348811,PHF19
ENSG00000122512,1,1.014133113,0.826481333,0.768766206,0.918818667,1.076740058,1.090037392,0.897487749,1.002293023,0.855482613,0.88420597,0.754716668,0.669648951,PMS2
ENSG00000003147,1,1.014919147,1.197292409,0.72887037,0.909672459,1.80229799,2.304352448,0.981296518,0.964224286,0.784469102,1.112482978,1.292613805,1.422787792,ICA1
ENSG00000134146,1,0.979996178,0.986678186,1.094016714,1.23383701,1.813304246,1.641319006,1.03386428,1.092111633,1.121134075,1.242663866,1.429742727,1.030564698,DPH6
ENSG00000021762,1,0.973916248,1.060004294,1.136760315,1.043744569,1.531273459,2.562908466,1.037382559,0.906318781,0.746299364,0.868422521,1.250522305,2.114248121,OSBPL5
ENSG00000204394,1,0.938035157,0.966601638,0.982485184,0.890394382,0.87734998,0.81997658,0.96070374,0.876011082,0.866530777,0.79153534,0.74917391,0.662878159,VARS
ENSG00000149257,1,0.954295872,0.964043192,1.191313271,0.953613286,0.729754849,0.666260239,0.884337947,0.830783583,1.025565081,0.929132095,0.771323899,0.781588252,SERPINH1
ENSG00000162496,1,1.007291041,1.487357651,1.988462529,1.913258548,2.075926981,1.073889986,1.05764741,1.695733186,2.303148528,2.712410685,3.611678366,3.202784735,DHRS3
ENSG00000023734,1,0.98489023,0.940875478,0.815223323,0.815696508,0.843037282,0.809897322,0.995657355,1.024816835,0.91745343,0.794174307,0.689249817,0.580327822,STRAP
ENSG00000121060,1,0.979301274,1.080654153,1.008300425,1.41783997,1.664049917,1.192551646,0.983403662,0.970861786,0.907072404,1.320522102,1.369850529,1.011902487,TRIM25
ENSG00000109906,1,1.343728147,1.575595459,0.917538335,1.046474868,1.666765725,2.61875334,1.177070615,1.50757534,0.777100118,0.923432947,1.07808369,2.512379884,ZBTB16
ENSG00000134987,1,1.174259059,0.995775143,0.746511674,0.854976756,0.9217891,0.994465632,1.120264361,1.051830603,0.843039578,0.803018795,0.680597683,0.644261206,WDR36
ENSG00000143774,1,0.901138276,1.225646306,1.726942995,1.359715355,0.975534333,0.904366042,0.922270857,1.058800822,1.200896075,1.32375328,1.112565937,1.219907405,GUK1
ENSG00000172197,1,0.986449718,0.951768989,1.102905919,1.210560291,0.81417732,0.65865155,0.893101179,0.85355993,1.092988183,1.31231361,1.12092413,0.779589837,MBOAT1
ENSG00000132953,1,1.169897245,0.958152458,0.826587908,0.83932217,0.89194438,0.890495823,1.14455143,1.075118785,0.915522156,0.799089935,0.707439388,0.580148064,XPO4
ENSG00000182963,1,1.092723321,1.053643523,1.37253607,1.297209763,0.81415865,0.717461314,1.057941203,1.083168981,1.61488543,1.510362122,1.018331156,0.803687822,GJC1
ENSG00000115459,1,0.990118716,0.89541925,1.222598481,1.266864168,1.44138124,1.358294421,0.963658808,0.845813165,1.298012878,1.351585339,1.687418481,1.511211954,ELMOD3
ENSG00000197982,1,0.859626632,0.867541658,0.974597473,0.867374718,0.730897932,1.032052604,0.968838139,0.911715388,0.929716088,0.780063194,0.607539883,1.092776588,C1orf122
ENSG00000138658,1,1.100101489,1.003977556,1.057401964,1.194172048,1.024888244,0.986834797,1.09734788,0.975146349,1.038141801,1.158761926,0.996156471,0.532071027,ZGRF1
ENSG00000105404,1,1.005762613,1.2724514,1.622176979,1.222846284,1.09796193,1.587811329,1.117835164,1.096816421,1.247204218,1.267798954,1.41265055,2.638076437,RABAC1
ENSG00000133138,1,1.076168813,0.935875333,1.278730421,1.45773958,2.336635849,2.091304467,1.092993751,1.008117285,1.269351335,1.622515382,2.613918607,2.303879244,TBC1D8B
ENSG00000204580,1,1.018534134,1.252610927,1.401836052,1.187759871,1.231076727,1.381333169,1.018688609,1.199607673,1.259032082,1.284064272,1.320505599,1.802447914,DDR1
ENSG00000254093,1,0.872865962,1.057513099,0.857887449,0.889506751,0.624797106,0.653480412,1.05269974,0.872655195,0.793312419,0.619590003,0.537795432,0.542584578,PINX1
ENSG00000265354,1,0.9972452,0.952559039,0.890755336,0.892596515,0.723071399,0.804079915,1.092732313,1.194122381,0.9444153,0.732973272,0.473801118,0.489561703,TIMM23
ENSG00000031823,1,0.951996853,1.035401854,1.083355949,0.99057469,0.707030526,0.888556709,1.001223758,0.967980787,0.970322242,0.83734672,0.634030746,0.767006702,RANBP3
ENSG00000182240,1,1.085672192,1.112182683,1.047538459,0.981078194,0.819894202,0.832008986,1.06613515,1.10718691,1.04766026,0.949617044,0.677200929,0.655752629,BACE2
ENSG00000125170,1,0.897929171,0.850924131,1.222506497,1.088862681,0.977078122,1.234704534,0.942590292,1.224947625,1.403816089,1.23418841,1.393239294,1.936787396,DOK4
ENSG00000146757,1,1.225497699,1.249560151,1.441334276,1.265362119,1.002114286,0.847769577,1.066926059,1.292713279,1.692378589,1.580127543,1.424543547,0.997635348,ZNF92
ENSG00000197785,1,0.928963981,1.128648322,1.028706326,0.78185561,0.530108147,0.72828524,0.992083185,0.910245317,0.764777184,0.625910516,0.367820529,0.480849534,ATAD3A
ENSG00000197782,1,0.802779885,0.952152033,1.458324645,1.735080868,1.788678507,1.597902973,0.790100393,1.095656774,1.514254162,1.666444903,1.693573081,1.745596879,ZNF780A
ENSG00000127564,1,0.977613671,1.127953183,1.366398686,0.874405068,0.427834547,0.406379939,0.98437254,0.982218833,0.994502796,0.786348529,0.445219746,0.289088349,PKMYT1
ENSG00000154760,1,0.993538544,0.876805658,0.799727903,0.947761318,0.782970102,1.065681891,0.983144538,0.822798754,0.799306756,0.945612095,0.775895019,0.548129726,SLFN13
ENSG00000083097,1,1.138371641,1.081208631,1.022511852,1.390724882,1.536712138,1.623428712,1.036277666,0.994299836,1.10744166,1.42862725,1.555258337,1.440614926,DOPEY1
ENSG00000102119,1,0.992049695,1.04163455,1.09342793,0.821195774,0.755403696,0.932450849,1.00807169,1.050768256,0.943265888,0.751099308,0.619669961,0.763478754,EMD
ENSG00000160213,1,0.920244859,0.990949023,0.95951154,0.887095146,0.791535957,1.064324526,1.019093381,1.097939334,0.963110638,0.715670969,0.575469492,0.887437208,CSTB
ENSG00000135451,1,0.973450808,0.981690588,1.230589224,1.261060173,1.108854523,0.601714692,0.878406225,0.866389852,1.07323843,1.181748913,1.364709735,0.644366153,TROAP
ENSG00000121064,1,1.019067687,1.095274625,1.230729792,1.153088868,1.279426617,1.254520871,0.974254643,1.032964178,1.189095484,1.352479043,1.551859391,2.162789928,SCPEP1
ENSG00000010292,1,0.917181626,0.887768862,0.821988592,0.828320678,0.850912324,0.517014376,0.892401726,0.87348625,0.840790093,0.85555776,0.798849111,0.462121802,NCAPD2
ENSG00000278619,1,0.851235381,1.020325451,1.042300043,1.148649313,0.984468196,0.954172512,0.794346219,0.88867609,0.771065709,0.910877606,0.668778027,0.49381683,MRM1
ENSG00000118418,1,0.993640441,0.891824618,0.796685116,0.822211334,0.76763784,1.365993714,1.033102507,1.015135311,0.798979695,0.810381918,0.606953716,1.01084634,HMGN3
ENSG00000138750,1,1.086811795,0.985304379,0.830356665,0.883116059,0.927714814,0.884079426,1.047948729,1.063163814,0.944167352,0.848999784,0.816038104,0.659972425,NUP54
ENSG00000124120,1,0.879372326,0.871516241,1.077095511,1.199345647,1.06743562,0.926425697,0.879049597,0.964349591,1.372605997,1.348872504,1.741981093,1.451966213,TTPAL
ENSG00000136689,1,1.185313228,0.718454813,0.590371378,0.697270381,1.278079626,2.915436414,1.430948659,1.236092357,0.648402504,0.406355544,0.437037866,0.908011052,IL1RN
ENSG00000115241,1,1.018730611,1.047509248,1.027467802,0.824214811,0.634161328,0.65090386,0.993324513,1.039394814,0.97233387,0.7985196,0.527809331,0.484983236,PPM1G
ENSG00000176973,1,0.891318391,1.524531826,1.589897879,1.337914909,1.119153177,1.548474086,0.829021269,1.206033134,1.271278249,1.532073378,1.356347163,3.179209286,FAM89B
ENSG00000118971,1,0.84950189,0.763401457,0.676862976,0.879943633,0.909503957,0.79143272,0.921599552,0.79587627,0.69019196,0.749449821,0.73958722,0.52319853,CCND2
ENSG00000189308,1,0.946068178,0.858443694,0.886577157,0.9910087,0.836111486,0.710674544,0.953869724,0.851691544,1.104671043,1.034314037,0.892788534,0.540656409,LIN54
ENSG00000166595,1,0.925147168,1.020450346,1.066500204,0.896720408,0.785174477,0.874843921,1.008635412,1.081118833,0.939864865,0.737252092,0.571999054,0.550207175,FAM96B
ENSG00000134802,1,0.980971043,1.048353412,0.935982453,0.729776307,0.686037544,0.525620151,0.934460839,0.944803565,0.82925567,0.673481287,0.449528779,0.184588908,SLC43A3
ENSG00000051009,1,1.010073092,0.994308161,1.144900601,1.111882702,1.409403626,1.559782165,0.993703217,0.811791452,0.914696245,1.222786967,1.439888132,1.684349985,FAM160A2
ENSG00000067177,1,0.902265449,0.811822727,0.803922116,0.830367137,1.031016121,1.177069978,0.895591437,0.853855049,0.759861481,0.733077494,0.686626864,0.638213376,PHKA1
ENSG00000108375,1,1.073942228,0.848901932,0.920853197,1.056669589,0.971834391,0.858089165,0.993997852,0.698082335,0.753976585,0.804830205,0.714376948,0.661276974,RNF43
ENSG00000151849,1,0.92676864,0.985887384,1.059531712,1.093685472,0.828850896,0.731076163,0.921820786,0.88036874,0.976533087,1.092725893,0.877817801,0.566658829,CENPJ
ENSG00000166343,1,1.239845457,1.213797831,0.946810543,1.058257594,1.342390518,1.168420378,1.246038019,1.10712881,0.875840716,1.293685072,1.85116985,1.294847737,MSS51
ENSG00000127616,1,0.93752238,0.93263712,0.875114767,0.816323652,0.746332493,0.842439664,0.97408349,0.897905142,0.804932672,0.744276125,0.650240456,0.723526337,SMARCA4
ENSG00000182512,1,0.990885715,1.034897198,0.880458106,0.88005586,0.644832956,0.795178099,0.997803193,1.114978341,0.979684363,0.776844074,0.531160649,0.543362424,GLRX5
ENSG00000204592,1,1.079189672,1.17963089,1.329225536,1.131660582,1.106193298,1.229757316,1.105085305,1.149660562,1.139077149,1.05765558,1.170193953,1.555704324,HLA-E
ENSG00000035115,1,0.911757955,0.990329093,0.966817279,1.138636845,1.562150113,1.931542694,0.970534316,0.918776165,0.961259888,1.124765793,1.472349314,1.649541276,SH3YL1
ENSG00000244462,1,1.03635154,0.839189502,0.723603996,0.527802093,0.459908739,0.642458484,1.009258165,0.933368379,0.799853844,0.532035797,0.404180393,0.570849682,RBM12
ENSG00000138459,1,1.15479068,1.075112633,1.077278173,1.591461817,1.870709429,1.68314661,1.031192426,1.104641167,1.207632671,1.717655998,2.034799423,1.82834158,SLC35A5
ENSG00000110066,1,1.041767617,0.989272774,0.975674967,1.221645786,1.464419744,1.304069581,0.955414298,0.959953866,1.018558061,1.31998398,1.574311335,1.541905068,KMT5B
ENSG00000086619,1,1.178874543,1.095552936,1.29618806,1.277232621,1.206393397,1.545309111,1.013162076,1.10214725,1.162063898,1.623687221,1.480092061,1.495654413,ERO1B
ENSG00000180817,1,1.025549125,0.935362699,0.829248038,0.84502598,0.870850681,0.907561824,1.054434803,1.072191528,0.909157525,0.767274188,0.663772854,0.636631768,PPA1
ENSG00000171163,1,0.871154855,0.85390268,1.035778646,1.121964661,1.128741075,1.142994954,0.839436917,0.654608702,0.769749548,0.9924278,0.912095388,0.851421393,ZNF692
ENSG00000167107,1,1.022144026,1.037979913,1.090686382,1.084904889,1.350470672,2.003213835,1.011876928,1.037191852,0.869630466,1.090947337,1.221747862,1.785494383,ACSF2
ENSG00000074071,1,0.936485969,1.062942486,1.096685739,0.809015251,0.728284699,0.784051706,0.985152386,0.991317588,0.8412502,0.647628694,0.511264395,0.605588493,MRPS34
ENSG00000169884,1,0.83943456,1.029355534,0.918177283,0.892519089,0.560535952,0.466666783,0.871112931,0.928517937,0.686958103,0.574690516,0.308985101,0.247894826,WNT10B
ENSG00000161996,1,0.954018911,1.17816461,1.321576057,1.001640979,0.617953099,0.841133733,0.915525249,0.891382006,0.886127091,0.888656736,0.544653647,0.581949278,WDR90
ENSG00000105793,1,0.906267182,0.86395347,0.741832375,0.939622966,1.144073886,0.912980316,0.973014233,0.868022597,0.825250549,0.887498599,0.843560365,0.62873517,GTPBP10
ENSG00000074201,1,0.940118263,0.944918799,0.866744819,0.875591774,0.886640231,0.813159408,0.997364016,1.041416217,0.895966805,0.78271274,0.657532594,0.533928361,CLNS1A
ENSG00000163463,1,1.058375566,1.228029447,1.286991659,1.437658715,1.213388244,1.410441294,0.892221885,1.082758654,1.311424751,1.403895728,1.583839165,1.352322453,KRTCAP2
ENSG00000168447,1,0.939647289,0.716220506,0.767091103,0.767010421,1.710600274,2.410053714,1.030518391,0.967703675,0.798237184,0.623234762,0.796557219,0.690948636,SCNN1B
ENSG00000159199,1,0.931199348,1.04445765,1.14747646,0.923461155,0.719331199,0.800917693,0.94540628,0.977370946,1.034658129,0.834589659,0.537378802,0.401997051,ATP5G1
ENSG00000057252,1,1.000006975,0.912913961,0.921201064,0.879908684,0.76149953,0.68235314,0.924315669,0.893869857,0.98591219,1.028032134,0.863608165,0.805217952,SOAT1
ENSG00000132640,1,0.997054109,0.843602531,0.894316856,0.841415264,0.645951536,0.824860359,0.948226743,0.838700351,0.869604446,0.824153661,0.62585813,0.641226397,BTBD3
ENSG00000134152,1,1.006612266,1.064981899,1.247653342,1.469733792,1.385272323,1.217817709,0.992390172,1.098707053,1.213388422,1.595699879,1.447479545,1.189618334,KATNBL1
ENSG00000139178,1,0.965431024,1.243978072,1.230793079,1.686356101,2.680046241,2.873148998,1.283403647,1.129523142,1.141573393,1.937867638,2.971097494,2.845507886,C1RL
ENSG00000173545,1,0.971473002,0.850150546,0.875656522,0.721995519,0.785484706,0.84756541,0.945676523,0.900492013,0.857020236,0.675656142,0.695363971,0.761037776,ZNF622
ENSG00000162601,1,0.999901523,0.961261874,1.058539216,1.006682774,1.120040703,1.674310512,0.93759632,0.976952059,1.191840634,1.048657045,1.144811274,1.655548666,MYSM1
ENSG00000148291,1,0.843188176,1.003424483,0.921673998,0.745965632,0.732114161,0.750404312,0.940495317,0.950054682,0.758684854,0.509062525,0.443714236,0.53172759,SURF2
ENSG00000138772,1,1.005871849,0.868859643,0.832339221,1.055867401,1.183645725,0.789534645,0.968021908,0.887260996,0.858510478,0.965053561,1.041355299,0.654432261,ANXA3
ENSG00000128050,1,1.02496405,0.947473397,0.7705803,0.753481484,0.748652651,0.802788434,1.043203716,1.03424682,0.881667569,0.684204112,0.518864263,0.422161457,PAICS
ENSG00000213859,1,1.231763033,2.355671417,2.598223309,2.540640399,3.708747149,2.213966927,1.692515428,4.199449675,3.78029385,3.542400451,6.929233438,5.310507858,KCTD11
ENSG00000145414,1,1.082418481,1.011012337,0.732749459,0.655786523,0.642270306,0.726904192,1.169225358,1.029459454,0.741291274,0.536798434,0.432872637,0.364876157,NAF1
ENSG00000114626,1,0.920999643,1.140346106,1.438094388,2.404251733,2.679639339,2.15470773,0.790972151,0.909856098,0.81582492,2.542639519,3.995955993,5.336518671,ABTB1
ENSG00000153976,1,1.333863652,1.212325873,1.732924642,1.528064831,1.055292439,0.78556816,1.209128359,1.496047015,2.219308433,2.071387106,2.026442745,2.138949474,HS3ST3A1
ENSG00000184220,1,1.029555611,1.054418615,0.951503634,1.047202944,0.931000031,0.828954066,1.066097384,1.063007151,0.997885122,0.825224563,0.713662122,0.4611466,CMSS1
ENSG00000133316,1,1.027583608,1.005351719,0.889352412,0.780938236,0.805969257,0.83705605,1.002476415,0.942183204,0.80424575,0.661472107,0.597369468,0.59443865,WDR74
ENSG00000055070,1,0.964194464,0.985829841,0.883464521,0.870622109,0.810957023,0.835713758,1.060597742,1.023647989,0.906469982,0.807185774,0.647619937,0.733973897,SZRD1
ENSG00000213246,1,0.90906934,0.902029,0.944388679,0.87666154,0.830982662,0.792851589,0.95760338,1.001287729,0.927692727,0.826970603,0.632019687,0.747263657,SUPT4H1
ENSG00000106785,1,0.892142929,0.860699398,0.816221845,0.931934299,1.03212296,0.88337233,0.927757709,0.942848826,0.786121162,0.810455312,0.68918662,0.390698834,TRIM14
ENSG00000140443,1,1.112290605,1.252063667,1.545992918,1.519562205,1.249757746,1.07922871,1.050574159,1.283173704,1.694403271,1.979746628,2.171057679,2.929701366,IGF1R
ENSG00000144848,1,0.953407554,0.930123058,0.860721107,0.848084998,0.822444751,0.758121229,1.052333207,1.015145217,0.965266875,0.778434011,0.734313761,0.473662912,ATG3
ENSG00000254004,1,0.828679218,0.979864062,1.134992678,1.281018979,1.44099988,1.446237504,0.865530299,1.080639766,1.386952843,1.396864929,1.612701992,1.877605541,ZNF260
ENSG00000117226,1,0.982582304,0.718718139,1.116783769,1.586041179,1.312604172,0.860560463,0.887799502,0.75376059,1.223760837,1.552228195,1.813242684,1.512275431,GBP3
ENSG00000156860,1,0.902602217,1.162968449,1.474471391,1.231528723,1.369740751,1.441272818,0.979002875,0.983728902,1.256164706,1.311242808,1.523225101,1.848220089,FBRS
ENSG00000172809,1,0.957336008,1.042570257,1.034719848,0.927864271,0.772697614,0.823699124,1.038771384,1.039839358,0.989310682,0.836073098,0.657542535,0.708766328,RPL38
ENSG00000065621,1,1.014704012,1.065444953,1.035730947,1.190918754,1.548946106,1.722953214,1.039164274,1.075882967,0.923954203,1.106151994,1.437488138,1.225073898,GSTO2
ENSG00000162366,1,1.083258631,1.228776839,1.208718611,1.490286502,2.339430329,2.333534395,1.174938859,1.453046777,1.232865925,1.382044619,1.68188745,2.345964671,PDZK1IP1
ENSG00000127947,1,1.115924882,0.998778527,0.994972271,1.169067545,1.376224493,0.917498365,1.075889978,1.065194756,1.156092732,1.280451564,1.611944811,1.0653277,PTPN12
ENSG00000188112,1,0.907366337,0.722185471,0.742169362,0.920319515,0.829750871,0.899642183,0.922250207,0.791256206,0.67161939,0.771266497,0.611220216,0.643324604,C6orf132
ENSG00000042753,1,0.9856183,1.019558445,1.051208696,0.920258699,0.764892132,0.74958339,0.998623865,1.068735906,0.974132508,0.802606162,0.626525377,0.587393369,AP2S1
ENSG00000164430,1,0.785590012,0.832751805,0.945650663,1.020538177,0.959336279,0.704279536,0.75125359,0.735408872,1.091487922,0.971783777,0.647241368,0.528410926,MB21D1
ENSG00000196704,1,0.942531206,0.965237832,1.068295207,1.345905618,1.490090645,1.684297716,1.000960208,1.055106284,1.097487192,1.17663625,1.41385395,1.455133035,AMZ2
ENSG00000173559,1,0.965486526,0.874714995,0.961631893,1.523340627,1.960481663,1.664841749,0.863798922,0.85134932,0.953743251,1.423010765,2.051897393,1.722019324,NABP1
ENSG00000181817,1,0.858790355,1.002357928,0.994396598,0.915644126,0.737471287,0.713413327,0.947369629,1.029834705,0.967301004,0.68048436,0.526181571,0.558813518,LSM10
ENSG00000106615,1,1.150567502,1.12435446,0.902413282,0.896204886,0.817992561,0.736287541,1.131441019,1.124422414,1.032020548,0.860850554,0.772989237,0.641842846,RHEB
ENSG00000172244,1,0.932572492,1.146559177,1.264131882,1.488850198,1.333133035,0.791319231,0.904032752,0.976547724,1.229524453,1.517456239,1.325976227,0.455315758,C5orf34
ENSG00000111371,1,1.090689745,1.060463418,1.029181513,1.249155639,1.608668068,1.103810643,1.013397065,1.082260151,1.037838991,1.360436563,1.606116137,1.036594961,SLC38A1
ENSG00000172765,1,1.121760987,1.028999662,1.424224075,1.428834111,1.20000855,1.062769126,1.13996312,1.429123718,1.772212099,1.816239919,1.869951683,2.010751612,TMCC1
ENSG00000198265,1,1.147517041,0.970439797,1.391493386,1.519706339,1.489564732,1.337414229,1.102628585,1.225349913,1.727964609,1.836828435,2.2814652,2.830827218,HELZ
ENSG00000183011,1,0.951612102,1.051957906,1.154443195,0.901935992,0.766475332,0.919925711,0.992514439,0.903437222,0.891756625,0.777821579,0.66283909,0.705103977,NAA38
ENSG00000133401,1,1.053966467,1.153880614,0.707910245,1.029598396,0.869612098,0.780739889,1.00503517,1.096135244,0.575949175,0.953599363,0.713545605,0.578367531,PDZD2
ENSG00000160949,1,0.967412761,1.082965793,1.306530825,0.946399298,0.581444378,0.940125483,0.948676131,0.844434606,0.8756924,0.820775267,0.450793571,0.50580128,TONSL
ENSG00000099800,1,0.969216505,1.144143887,1.200423614,0.944610632,0.756506061,0.877341738,1.048666717,1.006147214,0.827348024,0.686919527,0.512447218,0.626985405,TIMM13
ENSG00000152359,1,0.990418627,0.815927523,0.653454687,0.902045091,0.938379537,0.715869549,0.879386878,0.765181598,0.714084112,0.895698712,0.788447304,0.580854509,POC5
ENSG00000163872,1,1.019363426,1.076186431,1.205968051,1.529339266,1.575495061,1.162897422,1.003809821,0.946815046,1.014033632,1.531507943,1.677711986,1.371261119,YEATS2
ENSG00000105397,1,0.980179497,1.032763149,1.197769827,1.097627619,0.926402383,1.22165862,0.947343509,0.871106713,0.889917299,1.04745849,1.071642085,1.575382957,TYK2
ENSG00000133056,1,0.907147125,0.779327123,0.770836958,0.959633135,1.061210515,1.416525577,0.868855154,0.802830081,0.602947543,0.76170415,0.698792668,0.800476626,PIK3C2B
ENSG00000155850,1,1.161255213,1.145162594,1.387946673,1.459135914,1.134463635,1.10482885,1.14695782,1.19145333,1.457586684,1.840711382,2.26864339,2.255376844,SLC26A2
ENSG00000089006,1,1.074608714,0.961127562,0.908078641,0.87664089,0.837871062,0.65199672,1.038624512,0.983692057,0.883033811,0.867208296,0.702017457,0.448125526,SNX5
ENSG00000075131,1,0.890088595,0.956781457,0.7402044,0.656637539,0.594644843,0.500701329,0.939022915,0.966982556,0.847904927,0.738652468,0.401253492,0.247903634,TIPIN
ENSG00000160124,1,1.035210828,1.014283524,0.938923281,0.846422175,0.729093073,0.657003289,1.00862516,1.060550303,0.962493863,0.734292593,0.420828566,0.314778449,CCDC58
ENSG00000161267,1,0.965615309,0.990803335,0.773489732,0.801638782,0.818807829,1.165631609,0.97832072,0.928193817,0.675828235,0.65458511,0.52150191,0.516827536,BDH1
ENSG00000143437,1,1.053368626,1.070143557,1.226511829,1.209910596,1.205010236,1.298186968,1.06632142,1.099674146,1.541350304,1.392918103,1.58880232,1.84302987,ARNT
ENSG00000144749,1,0.995256043,1.100290051,0.822332489,0.810921406,0.735521155,1.328180516,1.012984723,0.865432773,0.636191033,0.658187986,0.53584389,0.814589652,LRIG1
ENSG00000140104,1,0.789722457,1.015193973,1.268226094,1.257882429,1.668988784,1.651594388,0.789903663,0.848164336,0.970671631,1.084915778,1.313612766,1.633569555,C14orf79
ENSG00000109079,1,1.032425053,1.173041389,1.215741837,1.243857025,1.090273792,1.125710837,1.035550681,1.099733767,1.210813442,1.387237933,1.440961321,1.692592756,TNFAIP1
ENSG00000141560,1,1.084627909,1.123041197,0.904171101,0.797496518,0.695721078,0.818162425,1.103403539,1.07875714,0.885686124,0.79308642,0.623702758,0.684525356,FN3KRP
ENSG00000181804,1,1.090281218,0.992579981,0.825034534,0.766306911,2.255451086,2.328700456,1.135771786,1.024507216,0.945209347,0.698343288,1.67972955,2.035740206,SLC9A9
ENSG00000148835,1,0.808103138,0.818093963,0.839286603,0.843311625,0.66319934,0.645464242,0.812740443,0.860050091,0.81635034,0.82052046,0.501335502,0.360648867,TAF5
ENSG00000157077,1,0.884185011,0.909561217,0.72733606,0.963869092,1.209760929,1.017306032,0.971458611,0.948399782,0.809796998,0.972460116,0.973025965,0.674749101,ZFYVE9
ENSG00000071054,1,1.079448975,0.980291616,0.976120877,1.095925782,1.156842522,0.980841758,1.072209579,1.052974602,1.168326484,1.270812048,1.57251238,1.422371989,MAP4K4
ENSG00000144647,1,1.065888646,1.222661014,1.222821539,1.160342233,0.666248704,0.886705959,1.039795305,1.067543499,0.957477787,0.880030677,0.528805569,0.685643348,POMGNT2
ENSG00000112130,1,0.970622469,0.995132088,0.991434006,0.93441228,0.786179411,0.794546093,0.998502296,1.057164038,1.022416925,0.888731286,0.697778963,0.658003464,RNF8
ENSG00000169429,1,1.71046549,0.647938794,1.142776692,2.464342854,1.573333527,1.446957948,1.01143998,0.521484684,0.967006798,1.828506505,1.780964991,0.732987906,CXCL8
ENSG00000163297,1,1.254854324,1.014178865,0.952255161,1.517188453,2.798876904,1.266785073,0.961010052,1.028901393,1.086060913,2.002376193,6.932291645,3.366064895,ANTXR2
ENSG00000173436,1,1.10583508,1.031115781,0.996613344,0.88019913,0.809538922,0.760446008,1.103533225,1.138817243,1.128735492,0.849094776,0.671627603,0.565548384,MINOS1
ENSG00000070404,1,1.002110014,1.456773861,1.840516448,1.39632535,0.924064935,0.926893468,1.076823897,1.706738821,1.843828141,1.753758792,1.904011361,2.567139204,FSTL3
ENSG00000115840,1,1.007141718,0.914906691,0.987217251,0.99832947,1.024901673,0.887234359,0.953806067,0.897547409,0.954600783,1.003640336,0.830003141,0.624106005,SLC25A12
ENSG00000169230,1,0.989958481,0.995759784,1.004233608,0.904397745,0.728594571,0.724488164,1.02577819,1.059453984,0.990087315,0.775007499,0.615774563,0.540847895,PRELID1
ENSG00000165244,1,1.227737514,1.043070818,0.573181396,0.447129401,0.310790253,0.466503981,1.150954179,1.133389313,0.669027742,0.408764731,0.189308104,0.195471769,ZNF367
ENSG00000196510,1,0.978496173,1.147333026,0.997473479,0.924557729,0.880267863,0.841848935,0.982991434,1.041150536,0.958263934,0.928655823,0.905498793,0.666988557,ANAPC7
ENSG00000214706,1,0.954972112,1.076523361,1.062285703,0.869426364,0.79723584,0.939622731,0.958093767,0.921667105,0.823076916,0.717349005,0.539294016,0.585423059,IFRD2
ENSG00000141258,1,1.024724601,1.078257823,1.270929348,1.007389973,0.896544673,1.579151357,0.96874551,0.863889293,0.908004127,0.955534215,0.981276019,1.550640103,SGSM2
