geneID,45_highdata,90_highdata,180_highdata,360_highdata,720_highdata,1440_highdata,45_lowdata,90_lowdata,180_lowdata,360_lowdata,720_lowdata,1440_lowdata,estm,pred
CSGALNACT2,1.072912963,1.187358223,1.321289812,1.533069384,1.615469163,2.094894004,1.161687907,1.028567374,1.159859953,1.425832334,1.38246757,1.803748944,activation,2
CSNK1D,0.951065247,1.032600669,1.054525831,1.201602662,1.449613878,1.53982052,0.989666412,1.246461736,1.212579101,1.197496345,1.235459302,1.242205716,activation,2
CSRNP2,0.918845749,0.960687001,1.457174847,1.633171619,1.894181857,2.057044153,1.013684151,1.036149537,1.372443364,1.487267316,1.509627293,1.346727651,activation,2
CTDSP2,0.986819769,1.218353089,1.2328423,1.424122771,1.75953168,2.134002196,0.961556767,1.145999894,1.197102623,1.397979052,1.522272251,1.466662203,activation,2
CTIF,1.08892145,1.145491342,1.194198736,1.412232871,2.052385863,2.179378036,1.207038752,1.155976929,1.293942272,1.4425226,1.769386057,1.973428785,activation,2
CTSB,1.043919262,1.137943555,1.285140975,1.50606595,1.971513856,2.630783515,1.051586439,1.160766621,1.29653421,1.345111455,1.385837932,1.228739555,activation,2
CTTNBP2NL,0.882578706,1.037198914,1.37573627,1.425288154,1.529978785,1.639570577,0.897915791,0.874128457,1.31644042,1.221039577,1.152367371,0.948706211,activation,2
CUEDC1,0.872621454,0.877931073,0.949506999,1.080004857,1.35860429,2.138254323,0.986333474,1.157071802,0.948939393,1.182085427,1.198876323,1.52627853,activation,2
CUX1,1.018295697,1.05360234,1.062073154,1.091947007,1.281296223,1.647711655,0.858021943,1.015917969,1.00220736,0.98720188,1.116091169,1.257892405,activation,2
CYB561D1,0.966323871,1.169598632,1.309816616,1.593674532,1.661998816,1.679287695,1.004588613,1.153158337,1.141113768,1.597434735,1.267986599,1.611039462,activation,2
CYB5D2,0.85897996,1.337501292,1.370749434,1.724322069,2.386802184,2.57313126,1.127350817,1.287030561,1.229867511,1.51063561,1.863386316,2.105703322,activation,2
CYFIP2,1.008336496,1.128465957,1.131849714,1.487568751,2.279366722,2.863469012,1.028976708,1.09854285,1.114019317,1.381585519,1.511311542,1.540690815,activation,2
CYHR1,0.865521376,0.909093691,0.98978407,1.19618523,1.512650381,2.135864503,1.093016838,0.89207422,1.348604568,1.286293021,1.298253318,1.751586515,activation,2
CYP26B1,0.973031901,1.112764725,1.572526726,2.555726377,3.211360997,3.272148358,0.956729016,1.109083995,1.563184108,1.897735079,1.271756326,1.717220611,activation,2
CYTH1,1.84323357,3.191899893,3.768884149,5.102689998,5.990443119,6.031876295,1.443501965,2.753900661,3.876521243,2.742230444,0.919712631,1.667975118,activation,2
CYTH2,1.032749976,1.157396574,1.306589863,1.686907985,2.528834277,3.42231126,1.064193902,1.293985151,1.458345799,1.506164351,1.648158214,1.850518417,activation,2
DALRD3,0.905632679,0.910189363,1.112070145,1.141821583,1.350967367,1.645205651,0.910685768,1.076932879,1.317898988,1.186021188,1.307939404,1.540585298,activation,2
DAPK3,0.910112989,0.991023276,1.032233948,1.051043714,1.075798345,1.713068242,0.85269247,1.079567499,1.091501495,0.898882543,1.229916064,1.231095217,activation,2
DBN1,0.913259414,0.926175259,0.960522229,1.19296054,1.413750633,1.918653789,1.020052192,0.922786359,1.206262913,1.210220924,1.275040113,1.138047346,activation,2
DCBLD1,0.982372452,1.205976739,1.716092941,1.819125152,1.865019008,2.168143855,0.989348178,1.196247131,0.953739672,1.344465619,1.491283747,0.806750218,activation,2
DDAH2,1.151811467,1.204614299,1.351908393,1.559567678,2.572301331,5.605001416,0.958833269,1.208803925,1.111700377,1.445559876,1.364734686,1.6330978,activation,2
DDB2,1.000798596,1.020795693,1.075840828,1.424978015,1.654785615,2.092526244,0.990631894,1.088226512,1.14040267,1.319101909,1.321898854,1.584015825,activation,2
DDHD2,1.009499818,1.075641588,1.121164529,1.208826811,1.387136605,1.781554471,0.983762842,1.061043118,1.017119908,1.093644857,1.209971599,1.647473481,activation,2
DDR1,1.018688609,1.199607673,1.259032082,1.284064272,1.320505599,1.802447914,1.018534134,1.252610927,1.401836052,1.187759871,1.231076727,1.381333169,activation,2
DDX17,1.024749355,1.050536253,1.282161169,1.538200349,1.560147831,1.859853929,1.033630406,1.074230673,1.238540108,1.280608414,1.433162807,1.681249813,activation,2
DEF6,0.902174224,1.037594217,1.06543362,1.100532599,1.67927279,1.743778883,1.157627284,1.073466487,1.16299308,1.171537019,1.626674214,1.444393276,activation,2
DENND2C,1.213615835,1.453542954,1.499019416,1.520783612,1.537180956,1.972119198,1.106379579,1.4346702,1.26624213,1.199992164,1.246675782,1.388599564,activation,2
DFNA5,0.964810604,0.980345556,1.100325763,1.293328567,1.749773527,1.770961162,0.935499029,0.984730749,1.024603089,1.229155554,1.379523272,1.335405888,activation,2
DHRS3,1.05764741,1.695733186,2.303148528,2.712410685,3.202784735,3.611678366,1.007291041,1.487357651,1.988462529,1.913258548,1.073889986,2.075926981,activation,2
DIP2B,1.045800524,1.053752316,1.290459112,1.333419513,1.341808881,1.565809715,0.929350961,1.141870606,0.911578803,1.035105772,1.007711226,0.88442468,activation,2
DLGAP4,0.883773535,0.92106739,1.020409542,1.311931293,1.535512592,1.806744292,0.879470932,0.895279136,1.100693422,1.211075477,1.183404684,1.074099116,activation,2
DLX1,1.393017013,1.419408205,1.575342622,1.581556521,1.701519003,3.11862748,1.007324909,1.122114612,1.210037488,1.182858738,1.683413932,2.078070867,activation,2
DMWD,0.993916117,0.999301414,1.01090834,1.10821089,1.160423458,2.08124569,0.85151211,1.086995479,0.951809679,1.161436844,1.179987773,1.558868745,activation,2
DMXL1,1.025334208,1.026041504,1.072614596,1.255806953,1.371195415,1.479085963,0.909235258,0.881707961,1.079153394,1.107008091,1.616237232,1.398509312,activation,2
DMXL2,1.059553603,1.095360078,1.13370775,1.32281929,1.380367798,1.597229307,0.978466514,1.194381076,1.160981843,1.242325261,1.253385771,1.555087279,activation,2
DNAJC16,0.862415464,0.880848702,0.986727401,1.126170575,1.250041095,1.499571223,0.990362981,0.857642967,1.014177497,1.074811608,1.228974867,1.603353326,activation,2
DNAJC3,1.085441706,1.094005312,1.135485341,1.358287937,1.419451245,1.61465089,1.153581721,1.030924521,0.86822438,1.014849577,1.24835745,1.25952672,activation,2
DNAL1,0.981805759,1.083699325,1.318753394,1.325948372,1.602900177,1.697547605,1.033652791,1.044818583,1.318915112,1.388449861,1.459678291,1.538033113,activation,2
DNAL4,0.892232199,0.966390132,1.158626083,1.346321528,1.570311568,1.980376212,0.838098253,1.13694436,1.099707424,1.32396462,1.749666999,2.069192041,activation,2
DNASE1L1,1.020386849,1.081851234,1.135554886,1.446767517,1.616040325,1.671071651,1.001619396,1.295882893,1.184086892,1.31931552,1.291033911,1.091584968,activation,2
DNASE2,0.991960521,1.026658792,1.083226511,1.51083128,1.640274717,1.971126,1.078912758,1.234391347,1.136625587,1.559435665,1.701271068,2.087696128,activation,2
DNMBP,1.08812566,1.123289157,1.286036862,1.406218046,1.448585464,1.604681422,0.984493698,0.974148511,1.065893027,1.317924923,1.164773394,1.291221521,activation,2
DOCK9,0.905183244,1.045846307,1.134638092,1.191141756,1.518071991,1.548471241,0.929221684,1.065682828,1.004593648,1.07073336,1.086313342,1.185618207,activation,2
DOK4,0.942590292,1.224947625,1.23418841,1.393239294,1.403816089,1.936787396,0.897929171,0.850924131,1.088862681,0.977078122,1.222506497,1.234704534,activation,2
DOPEY1,0.994299836,1.036277666,1.10744166,1.42862725,1.440614926,1.555258337,1.081208631,1.138371641,1.022511852,1.390724882,1.623428712,1.536712138,activation,2
DRAM1,1.085975209,1.303115556,1.51127775,1.525563132,1.570256805,1.745616462,1.213339523,1.182597864,1.355317906,1.030584205,1.25248211,1.602573716,activation,2
DSE,1.047179051,1.273685639,1.34139351,1.504291692,1.582798008,1.631883817,1.089296171,1.196030521,1.227180217,1.289010221,1.414455983,1.505723679,activation,2
DSG3,0.890841244,1.008841659,1.043594843,1.236817237,1.37660397,1.677288091,0.898333843,1.033106835,0.989763641,1.089443704,1.273900596,1.377571135,activation,2
DTNB,0.929947145,0.931625909,0.954151874,1.253875437,1.399968475,1.605636565,1.087681463,0.890454199,1.00706284,1.144012219,1.277912757,1.021402834,activation,2
DUSP7,1.201251191,1.354262827,1.366732747,1.535220552,1.609351906,1.768479803,1.063810597,1.275203976,1.4170709,1.450581578,1.321632145,1.277828085,activation,2
DVL1,0.926798839,1.086654793,1.333339908,1.349063825,1.889063927,2.184086096,0.961225942,1.17134199,1.865077866,1.212832681,1.207601622,1.327756839,activation,2
DYNC1LI2,1.053815315,1.1069675,1.115160646,1.135879125,1.283669911,1.800229005,1.036529266,1.031059525,1.099187173,1.088585843,1.062701934,1.359786597,activation,2
ECE1,0.919786963,0.921155303,0.975194053,1.151403157,1.566139904,1.655262649,1.094531065,1.063992574,1.011496664,1.100103015,1.440374673,1.452276552,activation,2
ECHDC2,0.920824552,0.952332839,0.985085493,1.338362607,1.690116731,1.858223152,1.017492103,1.016427894,1.099033687,1.312966369,1.49039433,1.541246699,activation,2
EDEM1,1.008524302,1.157944135,1.624738304,1.626388526,1.642176719,1.969219951,1.054948127,1.057161478,1.271192651,1.310881776,1.409478809,1.545977584,activation,2
EGFR,1.003722568,1.026149837,1.038431552,1.275357796,1.326383033,1.728407917,1.02869488,1.089243212,1.080282775,1.057371431,1.214986181,1.51922322,activation,2
EGLN2,1.074486694,1.103988952,1.17928316,1.251614269,1.407854283,1.600136423,1.286981823,1.117151616,1.202737354,1.267432889,1.157526469,1.142179898,activation,2
ELF4,0.977885416,1.058161689,1.11496056,1.184784134,1.309324255,1.666030343,0.868078672,1.018598815,1.028642482,0.995194663,1.133513474,1.33368191,activation,2
ELK3,0.979851263,1.388414085,1.499127058,1.501235197,1.590213497,1.664480039,0.96060175,1.033390725,1.006945034,1.282379883,1.141612926,0.770307169,activation,2
ELL2,1.088002978,1.300139189,1.402948472,1.50067377,1.598633842,1.704517075,1.010402443,1.034715196,1.029436462,0.96700456,1.102785352,1.041361565,activation,2
ELMOD3,0.845813165,0.963658808,1.298012878,1.351585339,1.511211954,1.687418481,0.89541925,0.990118716,1.222598481,1.266864168,1.358294421,1.44138124,activation,2
EML3,0.908825317,0.92148627,1.03841556,1.054879586,1.075700729,1.556086298,1.019613925,0.949064534,1.028218909,1.261377314,0.912585561,1.208943111,activation,2
EMP3,1.134811816,1.175343784,1.178778922,1.200343104,1.32472272,2.145441024,1.080743312,1.215853593,1.262291642,1.301959007,1.13834634,1.260113991,activation,2
EOGT,0.945986296,1.115774879,1.248888501,1.269491185,1.396268492,1.58116698,1.02434272,1.006089539,1.089637643,1.062821798,1.081667582,1.078462914,activation,2
EPG5,0.96727967,1.025988769,1.09693075,1.529054219,1.707518173,1.856998798,1.04554767,1.024278936,1.062545202,1.426641026,1.268373556,1.596630645,activation,2
EPM2AIP1,1.015292158,1.220226484,1.41764932,1.457338704,1.458698654,1.580748557,1.172102436,1.213628264,1.354669553,1.534636134,1.432204684,2.0151446,activation,2
ERAP1,0.911213877,0.942966864,1.081611163,1.21368318,1.441877859,1.56138694,1.012873654,1.004558081,1.064266029,1.058938615,1.240648642,1.177204573,activation,2
ERCC1,0.988381323,1.037750911,1.068465344,1.21796197,1.351284806,1.573493696,0.952139192,1.065734476,0.980145823,1.134918012,1.274041016,1.487071902,activation,2
ERMARD,1.034392786,1.068286282,1.110791733,1.477620288,1.725038602,1.762112997,1.071161644,0.987375063,1.146384175,1.330210952,1.751628562,1.81545473,activation,2
ERO1B,1.013162076,1.10214725,1.162063898,1.480092061,1.495654413,1.623687221,1.178874543,1.095552936,1.29618806,1.206393397,1.545309111,1.277232621,activation,2
ETHE1,1.016133836,1.03688973,1.083254872,1.089844492,1.252663282,1.554793217,0.908232618,1.101725974,1.27285493,1.075482395,1.177378956,1.085229911,activation,2
EVC,0.913564176,0.947373758,0.958806918,1.084317844,1.144156083,1.594077758,0.885012681,1.037116737,0.863183284,1.121199402,1.099486245,1.39165809,activation,2
EVI5L,0.929188935,0.955309427,0.981547527,1.355394628,1.622638432,2.034823809,1.095643408,1.024133863,0.899480821,1.19342991,1.821776023,1.890311739,activation,2
EVL,0.904734207,0.91406263,1.119538866,1.349204397,1.376124642,1.986897546,0.961624252,0.971689242,1.307899668,1.040641751,1.333635376,1.035186015,activation,2
EZH1,0.870292194,0.902750014,1.037783613,1.425065325,1.639156383,1.713954315,0.946772321,1.013747144,1.162748826,1.446916573,1.53131743,1.532348163,activation,2
F2RL1,1.051637583,1.350149204,1.624566945,1.648364372,1.684272392,1.80601308,1.111415722,1.190377138,1.362145472,0.859717536,1.344723581,1.189471907,activation,2
FAAH,0.849561505,0.979795474,0.987699811,1.119216044,1.426358341,2.147997618,1.119005712,1.269050443,0.951290781,1.143266682,1.28609815,1.637698999,activation,2
FADS3,0.985363081,1.080456073,1.281114364,1.457485247,2.16284298,4.162672461,0.916444754,1.155934128,1.503784203,1.487447163,1.894213958,2.409429804,activation,2
FAM122A,0.959013137,0.997796949,1.068524491,1.206807919,1.250899406,1.399511889,0.942157505,1.20421492,1.035595224,1.193122314,1.322166344,1.762829769,activation,2
FAM127A,0.950170225,0.973091546,1.172545283,1.20653019,1.271683774,2.024267558,0.931721879,1.113157482,1.270997272,1.236667329,1.186488529,1.425687148,activation,2
FAM134A,1.065590311,1.161042152,1.16895195,1.289509621,1.338403293,1.722235324,1.06396108,1.149074501,1.028738344,1.290329925,1.287359362,1.333197141,activation,2
FAM13B,0.955355984,1.075975958,1.18380829,1.369577312,1.449919962,1.58926701,0.99018853,1.100838653,1.087901625,1.177383689,1.325903247,1.368487476,activation,2
FAM149B1,0.956121814,1.016017438,1.120773988,1.642752691,2.275282545,2.378001101,1.074125839,0.950088667,1.175511001,1.465803105,1.610952894,1.97498901,activation,2
FAM160A2,0.811791452,0.914696245,0.993703217,1.222786967,1.439888132,1.684349985,0.994308161,1.144900601,1.010073092,1.111882702,1.409403626,1.559782165,activation,2
FAM160B2,0.891874503,0.94058471,1.244922616,1.38226663,1.652553031,2.033662907,1.006518127,1.127563239,1.524864599,1.275329118,1.294765491,1.514914771,activation,2
FAM168A,0.918702762,1.088813251,1.179182642,1.324502614,1.624422267,1.711355622,0.947840163,1.075801466,1.095516734,1.151208261,1.191013981,1.097208153,activation,2
FAM177A1,1.198359593,1.413417102,1.473565416,1.64366951,1.733032842,1.893563132,1.083386439,1.108912892,1.194268156,1.348802639,1.176101343,1.275383184,activation,2
FAM193B,0.91287651,0.942849486,1.270215202,1.542875553,1.633372583,2.004029998,1.076911265,1.01938764,1.475566612,1.065762967,1.523962102,1.462761987,activation,2
FAM200B,0.953868405,1.301318604,1.385961847,1.397540806,1.628363694,2.020101628,1.120812059,1.38060472,1.520627603,1.570118833,1.691136057,1.914408062,activation,2
FAM20C,0.881633782,1.042767743,1.067965312,1.196332354,1.206052966,1.552429509,0.995420087,1.019524957,1.0128072,1.280646659,0.953540884,1.109799796,activation,2
FAM214A,0.939320039,0.977450447,1.040969087,1.346118863,1.701899274,2.521889065,0.985442672,0.952615813,1.033222394,1.069592444,1.5187135,1.730698177,activation,2
FAM214B,1.104037281,1.99765628,2.643461166,3.340372714,4.536163993,4.609895379,0.906350664,1.656989241,2.393943611,2.051960968,1.962434416,1.378710736,activation,2
FAM21C,1.172463979,1.207411331,1.288281942,1.338742783,1.343143558,2.184119655,1.14847734,1.215018502,1.267594556,1.288558907,1.235865161,1.652759463,activation,2
FAM229A,0.874907625,1.191781032,1.227258807,1.48187969,2.165464791,3.599821432,1.077509339,1.206881319,1.447657355,1.229576767,1.802768218,2.43939571,activation,2
FAM234A,0.911758779,0.929157468,0.977378115,0.989777441,1.115448322,1.616071731,0.942032493,1.201275387,1.089468803,1.148334108,1.220583382,1.703965104,activation,2
FAM3A,0.88068041,1.01728134,1.08957037,1.091788307,1.216561817,1.576023179,0.804043925,1.001716704,1.178002113,1.293594145,1.173751788,1.449765705,activation,2
FAM83G,0.859452311,0.988554576,1.293057738,1.304560412,1.865394578,2.030634262,0.873474931,1.19413052,1.24431761,1.19538194,1.465953897,1.368049364,activation,2
FAN1,0.978438026,1.013089283,1.021230466,1.118526053,1.190872036,1.25290829,0.998015363,1.190126619,1.032158703,1.217503428,1.31695263,1.658417018,activation,2
FANCF,1.01229435,1.069635289,1.160754542,1.414296415,1.428549688,1.474356681,1.102796906,1.053882844,0.991114752,1.575990367,1.636988858,1.350577554,activation,2
FAT2,0.953306045,0.960567836,1.185041209,1.266828706,1.572115871,1.716083016,0.93629319,0.959602711,1.096414349,1.296853984,1.505419426,1.725788015,activation,2
FBLIM1,0.937121204,0.997102979,1.138610478,1.36406342,2.223269307,2.737297572,0.933193156,1.002099875,1.240548835,1.254237803,1.664535742,1.730054083,activation,2
FBRS,0.979002875,0.983728902,1.256164706,1.311242808,1.523225101,1.848220089,0.902602217,1.162968449,1.474471391,1.231528723,1.369740751,1.441272818,activation,2
FBXL2,1.036615563,1.071587434,1.577663255,2.211643234,2.601846247,2.625404738,1.037238048,1.125260259,1.687932749,2.113539638,1.948030579,1.623427561,activation,2
FBXO11,0.964105606,1.043310156,1.072561863,1.178559946,1.491283988,1.549835491,0.963055844,1.08531863,0.892548336,1.084544626,1.334085944,1.258150911,activation,2
FBXO17,1.01766385,1.218957294,1.339931259,1.367256213,1.686029007,1.867707071,1.022233662,1.244084768,1.402382808,1.300771546,1.58033482,1.651598588,activation,2
FBXO3,1.071819721,1.122084533,1.226629987,1.413842857,1.507976094,1.669503775,1.096835902,1.108467777,1.075537535,1.22713556,1.3794899,1.4241752,activation,2
FCHSD1,0.813037657,0.905298469,1.209421207,1.558312192,2.191494756,2.890209707,1.009368118,1.017487082,1.320687593,1.442090996,1.359113929,1.442394216,activation,2
FGFR1OP2,1.009135031,1.206146263,1.448056447,1.498568124,1.694293756,1.746553318,1.077521275,1.187710761,1.230627811,1.210631123,1.460345503,1.569298648,activation,2
