,geneID,45_highdata,90_highdata,180_highdata,360_highdata,720_highdata,1440_highdata,45_lowdata,90_lowdata,180_lowdata,360_lowdata,720_lowdata,1440_lowdata,estm,pred
651,RUFY3,0.896145998,0.98869862,1.020579152,1.373766935,1.656990712,1.800963403,0.878490556,0.975054534,1.019929415,1.229827505,1.355765636,1.586441273,activation,2
652,RXRB,0.947054899,0.977728588,0.982111211,1.207663645,1.40263006,1.562628758,0.984161132,1.11046026,0.945428306,1.208347845,1.319998742,1.323102687,activation,2
653,SAMD4A,1.010439587,1.043522711,1.253706431,1.380516293,1.7103058,2.045784891,0.986249375,1.13701534,1.213927433,1.159496841,1.079904514,0.807435827,activation,2
654,SAP30L,1.049410241,1.151696761,1.36501031,1.52723184,1.881426744,2.152330956,0.942949384,1.259198821,1.318036973,1.501064268,1.629910107,1.762536225,activation,2
655,SAT1,1.161793968,1.249942327,1.944107057,2.02340362,2.648256101,3.099256321,1.203234261,1.238988242,1.783208022,1.75751465,1.695086426,1.412716186,activation,2
656,SAT2,0.956189723,0.969898261,1.037241513,1.180471025,1.207404011,1.99092788,0.977780195,1.110344644,1.078804877,1.314569551,1.149634787,1.644921847,activation,2
657,SATB2,0.822340268,0.977849891,1.063322615,1.237443373,1.559019206,1.572488394,0.823359988,1.050052078,0.990602938,1.19282393,1.320511122,1.320070489,activation,2
658,SCARB2,1.021351412,1.092102282,1.1437586,1.293635967,1.563807811,1.599569218,1.066763022,1.051289442,1.095671311,1.102393399,1.315618694,1.226275139,activation,2
659,SCPEP1,0.974254643,1.032964178,1.189095484,1.352479043,1.551859391,2.162789928,1.019067687,1.095274625,1.230729792,1.153088868,1.279426617,1.254520871,activation,2
660,SEC24C,0.876176556,0.944078746,1.009712781,1.10986387,1.21687795,1.629591728,0.953807296,0.934621105,1.031437821,1.128255751,1.052543578,1.460700787,activation,2
661,SECISBP2L,0.989957936,1.017054344,1.28685804,1.322679143,1.471486439,1.54134588,0.906081152,0.940772612,1.117650742,1.193716207,1.303483536,1.216746408,activation,2
662,SEL1L,1.022931297,1.036483097,1.287243175,1.303077488,1.418709577,1.577619351,1.137793421,1.039759912,1.173947954,1.271814134,1.256716348,1.31128343,activation,2
663,SEL1L3,1.079016333,1.081008687,1.160163438,1.249514667,1.894912662,2.524224093,1.06665553,1.201470316,1.119891759,1.420150951,2.377597963,3.102587873,activation,2
664,SEMA3C,1.03439989,1.22339321,1.827406672,2.23928994,2.39063912,3.665684799,1.118576125,1.114337828,1.643955532,1.731828621,1.544788521,1.167694836,activation,2
665,SEMA4C,0.945924648,0.965253341,1.247898458,1.439940462,1.932598213,2.603551021,0.944645663,1.129857556,1.554152161,1.411874536,1.444091942,1.467285983,activation,2
666,SEMA4F,1.033163726,1.040848156,1.073100325,1.479293332,1.791225034,1.89854839,1.019789449,1.063890553,1.107618082,1.531944171,1.356585278,1.287961988,activation,2
667,SERINC1,1.003073737,1.038223141,1.130536804,1.454371753,1.874428512,1.904801547,1.078760262,1.037874349,1.112864686,1.2035422,1.250588487,1.435016215,activation,2
668,SERINC3,1.002088473,1.077351947,1.189138397,1.531729304,1.735078191,2.065855172,1.066455673,1.063278724,1.157234036,1.242208316,1.207101469,1.527041314,activation,2
669,SERPINB5,1.152062081,1.288419801,1.498569259,1.538973041,1.565345733,1.975526324,1.005516374,1.032584301,1.13483044,1.027181966,1.271148649,0.94803404,activation,2
670,SFSWAP,0.834218116,0.967171455,0.98401365,1.06048453,1.210576952,1.540292577,0.89233104,0.982599519,1.075479833,1.033658941,1.120775089,1.566986219,activation,2
671,SFXN3,0.872370993,0.894360133,0.997251126,1.220270028,1.493604505,2.071574372,0.952439282,0.976498263,1.021984117,1.166259,1.121270789,1.179225914,activation,2
672,SGCB,0.916553555,1.007111424,1.262104895,1.407509873,1.448605686,1.576044575,1.054739921,1.004562534,1.085842618,1.016896101,1.262525776,1.107823722,activation,2
673,SGMS1,1.241348127,1.370909324,1.42740694,1.435724261,1.591102744,1.691059309,1.212187774,1.016670549,1.148261187,1.204972411,1.367406756,1.356275358,activation,2
674,SGPL1,1.074361842,1.218031226,1.382105145,2.065745888,2.433181843,3.18970801,1.141966538,1.129412195,1.260599334,1.766493233,1.440970453,2.312249536,activation,2
675,SH3PXD2A,0.926288707,1.035703258,1.22148576,1.542373234,2.565241052,3.110356353,0.995020536,1.016787728,1.224878424,1.282299433,1.342230244,1.551285173,activation,2
676,SH3YL1,0.918776165,0.961259888,0.970534316,1.124765793,1.472349314,1.649541276,0.990329093,0.966817279,0.911757955,1.138636845,1.562150113,1.931542694,activation,2
677,SHARPIN,0.837865093,0.935287427,1.061971207,1.105150845,1.227435708,1.613331739,0.855388134,1.063322083,1.284213177,1.169528583,1.06319839,1.248591341,activation,2
678,SHTN1,0.941682671,0.954170879,1.148541734,1.193878714,1.48410247,1.536250645,1.038334732,0.987583826,1.122961543,1.11390803,1.159137386,1.181052791,activation,2
679,SIAH1,1.204264,1.213905748,1.26071919,1.403703985,1.734619228,1.90310003,1.089225937,1.172414172,1.137067829,1.119395264,1.164283435,1.077260728,activation,2
680,SIDT2,0.886533351,0.972307889,1.088400908,1.128649465,1.385597394,1.646068554,0.958626211,0.984403061,1.176672541,1.171327445,1.252935525,1.514845134,activation,2
681,SIN3B,0.899100768,0.951721048,1.03585052,1.222194319,1.696929747,2.608797373,0.954718125,0.976467439,1.254423485,1.19470569,1.472364441,1.829091162,activation,2
682,SIRT2,0.898739458,0.951274742,1.037278292,1.14583922,1.215055539,1.731442528,1.037829781,0.951393354,1.245976548,1.144641645,1.183036574,1.466123446,activation,2
683,SIRT3,0.996388885,1.060649649,1.098485346,1.098830692,1.403651459,1.637543332,1.03296924,1.116633159,1.018823336,1.094399314,1.222722751,1.525878465,activation,2
684,SIRT5,1.124539221,1.158859084,1.159505511,1.433012493,1.952675136,2.098240701,1.024748687,1.224273295,1.146912156,1.450915401,2.45109306,2.07510479,activation,2
685,SKI,0.937636105,1.448149214,1.454412722,1.553587689,1.719500974,1.877390276,0.994622451,1.068653129,0.917247293,1.351753614,1.266868458,0.931600212,activation,2
686,SLC12A4,0.900614542,0.970946304,1.210680558,1.39373749,1.561839313,1.608817371,1.079436996,1.023595717,1.396510735,1.324099194,0.952906546,1.112627273,activation,2
687,SLC12A6,0.844956131,0.952557654,0.979536505,1.434676797,1.457220454,1.549336413,0.895226053,1.044198118,0.999226955,1.291236765,1.01431173,1.292367965,activation,2
688,SLC22A15,1.013147787,1.099409021,1.420919566,1.50627238,1.733052674,2.176424392,1.065475047,1.101232623,1.305857224,1.259023311,1.549004411,1.860011828,activation,2
689,SLC25A37,0.917940805,1.173705768,1.348238668,1.680398753,2.415288799,2.69590509,0.961570076,1.103312794,1.364617371,1.3657317,1.327857988,1.245916103,activation,2
690,SLC26A11,0.877117163,0.892903717,1.229185262,1.523852634,1.963632085,2.572764985,1.03028267,1.054060239,1.369186979,1.199897155,1.513624945,1.825791852,activation,2
691,SLC26A2,1.14695782,1.19145333,1.457586684,1.840711382,2.255376844,2.26864339,1.161255213,1.145162594,1.387946673,1.459135914,1.10482885,1.134463635,activation,2
692,SLC29A3,0.957585158,0.976210666,1.100695718,1.174704937,1.178670861,1.695800543,0.976677414,0.867290491,1.219167756,1.056001288,0.894303354,1.376600387,activation,2
693,SLC30A1,0.919120525,0.981669775,1.46668831,1.539177464,1.640571602,1.640663003,0.918020888,1.079923603,1.112621424,1.099815569,1.352110685,1.105762004,activation,2
694,SLC33A1,0.93161016,0.961841059,1.140261212,1.271012383,1.518091062,1.576004981,0.911874722,0.995950379,0.994445297,1.20011733,1.14206725,1.31866945,activation,2
695,SLC35A5,1.031192426,1.104641167,1.207632671,1.717655998,1.82834158,2.034799423,1.15479068,1.075112633,1.077278173,1.591461817,1.68314661,1.870709429,activation,2
696,SLC35B3,1.021449544,1.065520455,1.068281262,1.240278013,1.805520396,1.833104395,1.009205182,1.064396147,0.980690827,1.217543408,1.506302187,1.609883886,activation,2
697,SLC35D2,1.12705457,1.144451047,1.146775142,1.354986426,1.794468284,1.807386974,1.046190436,1.042906639,1.065651834,1.28809598,1.40651581,1.515411367,activation,2
698,SLC35E2B,0.862355487,1.036018214,1.111300082,1.496179636,1.749010318,2.406204225,0.889212817,1.139638019,1.206608477,1.460107794,1.491296552,1.676311001,activation,2
699,SLC35F2,1.066713093,1.421933194,1.638779077,1.714502124,1.75299845,1.855410078,1.13892677,1.279062247,0.77291165,1.544667319,1.355507582,1.169428136,activation,2
700,SLC38A10,0.853884121,0.867080222,0.892618595,1.032545234,1.371851268,1.579870335,1.006746689,0.948435281,1.213718104,0.991546128,1.1308765,1.320481355,activation,2
701,SLC38A7,0.954977502,0.985436521,1.059691474,1.071009153,1.149648899,1.711132793,0.984794485,1.007109989,0.933959436,1.126151888,1.063966994,1.139312607,activation,2
702,SLC39A13,0.983947439,1.050655446,1.150329696,1.298323565,1.555211635,2.459355425,0.98702588,1.205009539,1.559935329,1.318566885,1.14901279,1.1685977,activation,2
703,SLC39A14,0.99443053,1.230665132,1.274208715,1.646368987,2.01049,2.216549814,1.08317402,1.196382507,1.276187743,1.347113087,1.052439718,1.591378382,activation,2
704,SLC43A2,0.965320319,0.985109926,1.005212986,1.092480159,1.145758646,1.91046209,1.116888376,1.136070734,0.935156558,1.011480841,1.085255645,1.077465058,activation,2
705,SLC44A2,1.131501693,1.206201568,1.267235427,1.300734946,1.834204252,1.87399415,1.061961858,0.901061952,1.220554939,1.133875827,1.702239173,1.805599672,activation,2
706,SLC9A8,1.004625026,1.023826133,1.119282139,1.134486905,1.435201443,1.769341747,1.061436207,1.053455739,1.170040287,1.148523029,1.360811373,1.56427301,activation,2
707,SMARCC2,0.833176919,0.922959001,1.047603837,1.143159078,1.264348549,1.57253803,0.933066214,0.969772592,1.113646821,1.144212598,1.131770985,1.418040032,activation,2
708,SMG9,0.937554343,1.005369337,1.119315782,1.256614881,1.458141537,1.675815952,1.031081526,1.128827101,1.284930389,0.858373086,1.486938231,1.476046045,activation,2
709,SMPD1,1.022781434,1.037968538,1.057266193,1.292513405,2.161815741,2.917523874,0.978048129,1.176481879,1.249361711,1.248068236,1.49632686,1.620232853,activation,2
710,SMPDL3A,0.922617201,0.957663052,0.965608568,1.152078699,1.350952539,1.554110395,0.986068426,1.106572426,1.055618575,1.14203732,1.206253892,1.109874573,activation,2
711,SMURF1,1.345625792,1.511202295,1.629138878,1.688851334,1.732411235,1.975259234,1.309009592,1.156061684,1.467227919,1.380270376,1.023401634,1.119547468,activation,2
712,SNAPC3,0.92063812,1.001773567,1.173267728,1.298945311,1.331906155,1.558836799,0.956453903,0.991296675,1.151362175,1.44396439,1.316195933,1.566668522,activation,2
713,SNCG,1.057182329,1.064274667,1.235151681,1.339528199,1.70072505,3.204666494,1.102509223,1.399622562,1.288360222,1.231956788,1.439912869,2.203529827,activation,2
714,SNRPN,0.968793209,1.004502268,1.139450986,1.173130998,1.581328584,2.291419458,0.966650444,0.958243747,1.177766629,1.187763004,1.369854698,1.823490685,activation,2
715,SNX33,0.839246673,1.020286558,1.099652187,1.253471953,1.763650524,2.578299989,0.810379276,1.13698359,0.975840857,1.283786004,1.522463189,1.51337863,activation,2
716,SOCS2,1.357677007,1.42280159,1.599595825,1.888108144,1.975667951,2.501220842,1.38255591,1.340719082,1.522741247,1.205218684,1.778478988,1.855614478,activation,2
717,SOS2,1.147257125,1.23473794,1.312014487,1.649335735,1.896204007,1.907239082,1.114071906,1.061536066,1.082201166,1.412367991,1.359027043,1.616660966,activation,2
718,SOWAHC,1.134939594,1.256725729,1.313732634,1.379460434,1.431900669,1.706959067,0.903739486,0.97844068,0.837766831,0.966115494,1.288517736,1.381792624,activation,2
719,SOX4,1.665108303,2.163902515,3.522320601,3.700489279,5.625076516,9.390042018,1.294447986,1.537930029,2.308718105,1.858541782,1.784432805,1.422605462,activation,2
720,SPATA18,1.009728878,1.034052723,1.103338751,1.468944719,1.775747175,2.145208581,1.184978384,1.076804124,1.211553292,1.393431356,1.637742083,2.185501985,activation,2
721,SPATA20,0.904172456,0.935888106,0.938051537,1.326880182,1.937100891,3.010137895,1.092087357,1.218835202,0.977649731,1.327058915,1.496922843,1.84063644,activation,2
722,SPINT1,1.013300419,1.162647276,1.228843725,1.298834896,1.371626533,1.829094733,1.011149124,1.20169919,1.150850614,1.425374438,1.068709972,1.183282304,activation,2
723,SPPL2A,0.996838072,1.065416993,1.110411416,1.187103712,1.25982302,1.588816467,1.118440325,1.046015203,0.992027567,1.078042922,1.047584952,1.253675719,activation,2
724,SRC,0.90007081,1.025749723,1.461815917,1.490260816,2.03489012,2.542823161,0.923258381,1.019911702,1.452921424,1.148177242,0.981877943,1.025754479,activation,2
725,SRSF5,1.06002577,1.190549759,1.464181291,1.490795715,1.492743448,1.547348196,1.16244925,1.35389316,1.451623507,1.483263483,1.55497241,1.61802601,activation,2
726,SSFA2,1.188333922,1.274918482,1.386144825,1.414438071,1.497486455,1.608276611,1.173607483,1.144787451,1.218929008,1.23742921,1.337400404,1.413504879,activation,2
727,ST3GAL2,0.930745104,0.947421684,1.099697045,1.106385723,1.411612154,1.635140971,1.047692203,1.027507387,0.979294876,1.234339331,1.404116029,1.247487344,activation,2
728,ST6GALNAC6,1.013851713,1.020759469,1.039509248,1.058647294,1.061036938,1.619212997,0.944556028,1.096686136,1.130002112,1.326087947,1.103188351,1.59294779,activation,2
729,STARD4,1.062932022,1.291993551,1.295194342,1.384162434,1.597608115,2.477358926,1.142837475,1.135233706,1.12379675,1.182660979,1.383032611,1.851875354,activation,2
730,STAT2,0.859407327,0.960081209,1.240328682,1.585457472,1.938840537,2.888856,0.958187533,0.99115996,1.27553527,1.487013324,1.476682226,1.793466748,activation,2
731,STAT6,0.850239779,0.890209951,0.922426337,1.044873174,1.259867308,1.585807415,0.95129564,1.01515073,0.900629019,1.109458015,1.189338323,1.313645584,activation,2
732,STK10,0.870187471,0.929588453,1.051417065,1.236476885,1.606393076,1.774945554,0.953803517,1.012397922,1.074330774,1.23136603,1.175332983,1.077504544,activation,2
733,STK19,1.019272234,1.089770382,1.268157845,1.407764657,1.840513464,2.510740948,1.243195392,1.051191147,1.31437248,1.408387219,1.580791261,2.01546302,activation,2
734,STK36,0.904561506,0.919660286,1.051891646,1.422292483,1.433559358,2.087977318,0.858636297,0.914615834,1.148501085,1.181599041,1.281571201,1.679421144,activation,2
735,STK38L,1.024206224,1.188822704,2.010550138,2.199745382,2.33449878,2.504899582,1.118763183,0.939445473,1.457017833,1.412245369,1.279681553,1.052578019,activation,2
736,STON2,1.260020128,2.325319161,2.527155547,2.671336386,2.693943536,2.815380715,1.187387758,1.501714487,1.14449052,1.11926402,1.894508863,1.804665585,activation,2
737,STRADA,0.90267566,1.014253092,1.120699833,1.422305708,1.598394923,1.617111796,1.197099366,1.347448594,1.106737467,1.356055354,1.500179365,1.452794882,activation,2
738,STX3,1.007466736,1.030327086,1.034093023,1.053697156,1.071047069,1.838193362,1.050164974,1.161512443,1.09473019,1.13936333,0.972459896,1.38233225,activation,2
739,STX4,0.954975546,0.963653264,1.05839326,1.075718224,1.331392973,2.109106545,1.143565841,0.956964713,1.117764278,1.252572103,1.111922291,1.498049126,activation,2
740,STX5,0.950239739,0.997826106,1.192188328,1.255222014,1.470183563,1.750018959,1.02634539,1.002076537,1.11437934,1.272139834,1.087249244,1.570302561,activation,2
741,STXBP2,0.931004425,1.056031427,1.06050461,1.258042733,1.705184154,2.984230598,1.100280819,1.029912285,1.316442537,1.238701522,1.534393643,1.862876864,activation,2
742,SUCO,1.026412342,1.116070448,1.286489628,1.349085322,1.415081514,1.765024459,1.092137025,1.045240621,1.137735523,1.22723973,1.347496904,1.397838641,activation,2
743,SULF2,1.030525823,1.047881536,1.345538133,1.709872096,2.322686502,4.053737057,1.121809791,1.092717726,1.350955571,1.444848619,1.590812257,1.692061884,activation,2
744,SUN2,0.953885846,0.988025641,0.999233544,1.296054,1.80534361,1.887760837,1.125779988,1.30810365,1.023271228,1.287640237,1.426546819,1.031648341,activation,2
745,SZT2,0.936350146,0.949642846,1.037579387,1.337347628,1.487368227,1.736786559,1.019241386,0.985409274,1.147464395,1.314447306,1.469288147,1.524948229,activation,2
746,TADA3,0.947501777,0.959147839,0.966459128,1.190631915,1.687333365,1.770191611,1.101132688,1.025794168,0.941091252,1.284259407,1.558716915,1.504551833,activation,2
747,TAF7,0.920293772,1.013846906,1.018673167,1.160259132,1.456367788,1.537969439,0.897410362,1.102634933,1.044631732,1.153566033,1.57639827,1.605125388,activation,2
748,TANK,0.906768001,1.043974498,1.085712804,1.262145144,1.686891763,1.825369123,0.902046634,1.035206877,0.985000872,1.241312256,1.592252745,1.654502991,activation,2
749,TAPBP,0.908372521,0.950864437,1.036969808,1.108903644,1.223915811,1.546762315,1.029887681,0.96366813,1.10610377,1.03887836,1.058009508,1.128373317,activation,2
750,TAZ,0.91447594,0.965398997,1.068515059,1.368973858,1.718218131,1.928409608,1.023917516,0.928870893,1.369395278,1.393306451,1.624015871,1.754680616,activation,2
751,TBC1D17,0.985461163,1.00974697,1.047092192,1.217416493,1.406413217,2.537301196,1.210312276,1.052176087,1.327846963,1.295405512,1.299380691,1.86545272,activation,2
752,TBC1D19,1.026431075,1.047797888,1.151490318,1.443142355,2.396908298,2.988933143,0.873291704,0.920601134,1.040478624,1.506221112,1.809418837,1.854390798,activation,2
753,TBC1D2,0.882203598,0.935776596,1.022466937,1.255874376,1.62503624,1.781278973,0.955582564,1.154539858,0.915178418,1.31923124,1.443426595,1.171303667,activation,2
754,TBC1D20,0.950448907,1.009798508,1.250646753,1.448702305,1.568951516,1.653641906,0.931273564,1.120922138,1.272877553,1.451359221,1.549829473,1.411883146,activation,2
755,TBC1D7,1.018636306,1.090295255,1.270135744,1.343465848,1.591303952,1.646591059,0.972846313,1.179185816,1.230104268,1.228016755,1.309447983,1.026494156,activation,2
756,TBC1D8B,1.008117285,1.092993751,1.269351335,1.622515382,2.303879244,2.613918607,0.935875333,1.076168813,1.278730421,1.45773958,2.091304467,2.336635849,activation,2
757,TCP11L1,0.964946724,1.298321093,1.766187578,1.887532744,2.408412897,2.592121141,1.005305529,1.029048976,1.301631287,1.710919282,1.50111873,1.286162128,activation,2
758,TCTA,0.93879083,0.989781843,1.210701248,1.371138838,1.39185803,1.487786828,0.903750274,0.969559976,1.108768193,1.581660118,1.673897845,1.720746082,activation,2
759,TCTE3,2.377908477,2.546851361,2.85250143,3.066613561,3.412820794,3.781771813,2.483248304,3.771279283,3.348038736,3.049099199,2.924420815,3.668867033,activation,2
760,TCTEX1D2,1.084205398,1.197213747,1.283478752,1.367387188,2.301050134,2.476949939,1.30899706,1.144417157,0.956101239,1.170415583,1.780934165,1.580845693,activation,2
761,TEP1,1.004784035,1.045655121,1.612017351,1.767363415,2.192481992,2.404814146,0.970882648,1.205967037,1.409748678,1.449718514,1.41397689,1.37727862,activation,2
762,TEPSIN,0.905077445,0.91257514,0.98694099,1.085434866,1.122112282,1.707682553,1.10637048,0.980173325,1.249424557,1.100866538,1.003536302,1.219052617,activation,2
763,TES,0.985075777,1.22084332,1.654553529,1.92161434,1.95128404,2.175878425,1.053295557,1.062267227,1.394931171,1.63309594,0.953736076,1.536949395,activation,2
764,TFPI,0.965717708,0.988601174,1.027651957,1.214838737,2.014001056,2.268439402,1.064607408,1.163859505,1.071238838,1.080149029,1.389114004,1.373479731,activation,2
765,TGFBR1,1.207314611,1.69053795,1.742994482,2.072329209,2.080866225,2.612964638,1.292799316,1.371409324,1.180560616,1.210921815,1.459058994,1.128366687,activation,2
766,THEM4,1.118277008,1.261415809,1.285893715,1.723217193,2.064135623,2.114224531,1.037815366,1.328124999,1.283578272,1.7597265,2.520478383,2.364891702,activation,2
767,THSD1,0.904577637,1.408325984,1.566601276,1.632487823,2.013664991,2.838970795,0.950675833,1.19174922,1.437784745,1.242808704,1.210693168,1.058882304,activation,2
768,TIA1,0.908585407,0.96606563,1.091181269,1.39523562,1.769275705,2.466893474,0.938609768,0.860220767,0.993373838,1.148607116,1.429662739,1.777046519,activation,2
769,TIMP2,0.997022256,1.008058043,1.029752537,1.089723447,1.266053369,2.724202532,0.969393999,0.973654628,0.982359019,1.101092202,1.032322865,1.243187079,activation,2
770,TK2,0.901952915,0.952579381,1.059972075,1.174948522,1.598609152,1.658903042,0.82721505,1.070914643,1.063034832,1.297296421,1.34578306,1.287798836,activation,2
771,TKFC,0.839647386,0.849835426,1.01237572,1.236847209,1.414387457,1.644607114,1.04165831,1.103771685,0.960081823,1.308124029,1.473631719,1.708153601,activation,2
772,TLDC1,0.948554422,0.979461878,1.122181835,1.362135463,1.536947049,1.812246242,0.836975214,0.864571418,1.097000512,1.303602657,1.230187363,1.457555795,activation,2
773,TMCC1,1.13996312,1.429123718,1.772212099,1.816239919,1.869951683,2.010751612,1.121760987,1.028999662,1.424224075,1.428834111,1.20000855,1.062769126,activation,2
774,TMCO3,1.135573496,1.159101767,1.23897165,1.271686643,1.64666595,2.252335739,1.132827463,1.112178653,1.251654244,1.261254411,1.232709399,1.542204941,activation,2
775,TMEM132A,0.956096699,1.202482435,1.653924302,1.899361275,2.323098387,4.245891773,0.939733084,1.300271048,1.887371755,1.550880435,1.17354804,1.136822737,activation,2
776,TMEM134,0.891016897,0.916609836,1.000408568,1.037838148,1.408658421,1.929738909,0.854836715,0.983238712,1.350779653,1.088866044,1.374112755,1.821743019,activation,2
777,TMEM136,1.013283769,1.161861876,1.430581684,1.901772494,2.057205541,2.486891531,1.138146986,1.200213093,1.454477078,2.009422676,2.26858466,2.300521065,activation,2
778,TMEM150A,0.976073512,0.990123371,1.047821887,1.103498026,1.395934803,1.704532145,1.388893812,1.029917464,1.209814323,1.348174014,1.349523675,1.717338302,activation,2
779,TMEM159,1.03955072,1.277687488,1.381256806,1.612887379,1.662882448,1.756920468,1.047451658,1.188511552,1.171659474,1.362494548,1.486943537,1.42406466,activation,2
780,TMEM175,0.961261176,0.999780958,1.013364514,1.361114149,2.33580561,2.730928259,1.33684367,1.096837946,0.988210617,1.251460611,2.133081418,2.576903901,activation,2
781,TMEM184B,1.052339535,1.285243158,1.289645037,1.309201856,1.321673595,1.680197878,1.005255375,1.466823533,1.194046512,1.455776936,1.128295237,1.05473923,activation,2
782,TMEM185A,1.161605907,1.254038839,1.317155315,1.33252501,1.711648077,1.998630708,1.342414687,1.366848627,1.164509363,1.458096146,1.416493202,1.530432063,activation,2
783,TMEM189,1.012470656,1.495508779,1.631552529,1.652176387,1.789787268,2.493062163,0.986963654,1.348840979,1.316345042,1.529879483,1.156263416,1.142134888,activation,2
784,TMEM219,0.839327624,0.956609191,1.07382219,1.261974463,1.537581759,2.192035798,0.864011012,1.009573393,1.183387102,1.268648886,1.523023717,1.690127955,activation,2
785,TMEM242,1.102094824,1.337957004,1.353409152,1.507235796,1.515546109,1.587253482,1.183461077,1.179130596,1.349023993,1.636075328,1.488956499,1.768344168,activation,2
786,TMEM254,0.916678601,1.005995992,1.043134163,1.245169523,1.632260751,1.901835277,0.991054868,1.018963477,0.955950307,1.206675843,1.746347307,1.721516511,activation,2
787,TMEM39A,0.943046744,0.995569649,1.099882995,1.402246463,1.468548087,1.613155577,1.078957904,1.064358421,1.230119158,1.44965431,1.308941238,1.326262098,activation,2
788,TMEM63B,0.910430304,0.998646976,1.089094422,1.284167171,1.462775546,1.736580537,0.991355138,0.980887232,1.190322214,1.182072708,1.221643549,1.358863405,activation,2
789,TMEM87B,0.95687591,1.029089672,1.036587914,1.245511539,1.624807543,1.981117083,1.060262955,0.972900265,0.952665402,1.038245711,1.177960165,1.46461857,activation,2
790,TMEM8A,0.957684855,0.993314186,1.213754357,1.244168108,1.706931654,2.497243918,1.101423572,0.987435949,1.545259362,1.314795445,1.287892111,1.429345745,activation,2
791,TMEM94,0.939188576,1.008456088,1.034489699,1.256529635,1.467952401,2.09406496,1.086543474,1.014789997,1.409836714,1.327086714,1.305998013,1.59864174,activation,2
792,TMSB4X,1.048156682,1.123839984,1.185079637,1.220308939,1.407239612,1.909437986,0.955027337,1.004434696,1.131609374,1.255514097,1.191982543,0.987646716,activation,2
793,TMUB2,0.97619721,0.979320863,1.204714072,1.39883681,1.525614013,1.863687059,1.031936363,1.123769291,1.365927674,1.353520055,1.39803367,1.411601213,activation,2
794,TNFAIP1,1.035550681,1.099733767,1.210813442,1.387237933,1.440961321,1.692592756,1.032425053,1.173041389,1.215741837,1.243857025,1.090273792,1.125710837,activation,2
795,TNFAIP2,0.907632119,1.149327324,1.163975872,1.428717588,1.754006935,2.017270272,0.851322951,1.269493883,1.117952507,1.433867869,1.930371216,2.11339765,activation,2
796,TNFAIP3,0.977018887,1.103054638,1.285372935,1.668473049,2.068793521,3.050037577,1.12880599,1.084570038,1.426768698,1.524534037,1.856675042,1.707652376,activation,2
797,TNFAIP8,1.045061046,1.49816833,1.593595947,1.733764433,1.735247152,1.74000507,0.99374194,1.276844039,1.213058071,1.429094967,0.991244713,1.355608766,activation,2
798,TNKS1BP1,0.902248191,0.98456644,1.113798815,1.200802665,1.349505996,1.61060058,0.884754807,1.038917167,1.270771944,1.109597721,1.135051904,1.11224368,activation,2
799,TOLLIP,0.827897684,0.946936567,1.040220724,1.078272202,1.100373906,1.691175253,1.042977833,1.085458892,1.000309486,1.023674299,1.104910203,1.337137243,activation,2
800,TOM1,0.944869858,1.312736753,1.414735146,1.568581024,1.882414792,2.792633962,0.885131469,1.048523029,1.048440385,1.170416732,1.133428017,1.371603013,activation,2
801,TOR2A,0.988381419,1.239677864,1.29376255,1.641487514,1.783509662,1.975726642,0.93860892,1.323425683,1.680907176,1.515667165,1.855256166,1.598108316,activation,2
802,TP53BP1,0.879744255,1.079450218,1.110686064,1.235133841,1.452808443,1.595354089,0.950488134,1.035928516,1.075172171,1.209222206,1.325393596,1.36973583,activation,2
803,TP53I3,0.96190994,0.978046587,1.060905433,1.144888002,1.500826536,2.331856496,0.952786874,0.933834404,1.127747494,1.069435018,1.351316696,1.634018137,activation,2
804,TP63,1.014103146,1.025225062,1.157838449,1.196624861,1.367771448,1.677496581,0.98246819,0.866744337,0.798576846,1.04679099,1.252264795,1.238843661,activation,2
805,TPM1,0.936184484,1.208729373,1.620020638,1.639236772,2.419836445,4.326492396,0.841567792,1.023139007,1.218867287,1.216234449,1.100072503,1.17062763,activation,2
806,TPST2,1.114390495,1.185523166,1.216407239,1.304288165,1.46705514,1.779024567,1.132798674,1.22347785,0.848896399,1.074303449,1.359520087,1.013209552,activation,2
807,TRADD,0.869366193,1.062423443,1.109031351,1.152587443,1.409223092,1.733363968,0.87172371,1.056840366,1.391496036,1.089867551,1.125781274,1.211397588,activation,2
808,TRAPPC10,1.108594538,1.233642441,1.234506229,1.334548538,1.442541482,1.523360767,1.084136292,1.189571827,1.094692486,1.181574434,1.012015652,1.168802327,activation,2
809,TRIM3,0.948381271,0.967780396,1.105177273,1.130951404,1.279829238,1.588642358,0.994653035,1.168221854,1.100291163,0.928879361,1.334602212,1.140046789,activation,2
810,TRIM52,0.879858775,1.015316201,1.379431863,1.489869341,1.779798929,2.062534611,0.977203723,1.090222375,1.593396687,1.560217151,1.768097591,2.053633285,activation,2
811,TRIM56,0.891301525,1.040188927,1.082555119,1.394676345,1.816224545,1.818145376,0.904010086,1.163282138,1.110650128,1.286015606,1.600189535,1.598378138,activation,2
812,TRIO,1.11218789,1.158338438,1.217375966,1.440876637,1.479102652,1.720756789,1.151453555,1.108472894,1.156521268,1.188443183,1.104895331,1.001517987,activation,2
813,TRIOBP,0.978113839,1.177082737,1.281400434,1.56433655,1.847030215,2.031995157,0.94894798,1.104457853,1.497718006,1.381591443,1.532835345,1.265247651,activation,2
