,geneID,ctrl,45_lowdata,90_lowdata,180_lowdata,360_lowdata,720_lowdata,1440_lowdata,ctrl,45_highdata,90_highdata,180_highdata,360_highdata,720_highdata,1440_highdata,estm,pred
790,NHSL1,0,0.639604817,0.767375342,0.847006237,1.051720621,1.096682464,1.202995245,0,0.524304874,0.896044167,0.917394806,1.042741077,1.07783135,1.2062061,rejected,0
791,NISCH,0,0.851244137,0.8814606,1.1803868,1.074642789,1.246424846,1.657662387,0,0.767972145,0.8981657,0.919468424,0.933032844,1.408998614,2.069917518,rejected,0
792,NIT1,0,0.786450191,0.91459889,1.413707252,1.256450757,1.651555012,1.587301103,0,0.767839174,0.837923612,1.312726649,1.60074216,1.755836364,2.048164261,rejected,0
793,NLRC5,0,0.795472305,0.808156159,0.891724132,1.295819592,0.926136332,1.008335484,0,0.586541903,0.664055159,0.764961764,0.87332553,0.895895413,0.951613608,rejected,0
794,NME3,0,1.213174678,1.364672891,1.75155112,1.416963055,1.075837096,2.17144257,0,0.883381853,0.897661275,0.933700639,1.052873622,1.269849463,2.206728705,rejected,0
795,NMU,0,0.401248588,0.766728552,0.908287789,0.972400579,1.088306941,1.089613921,0,0.161568163,0.453609739,0.795227067,1.020068246,1.043852521,1.085018477,rejected,0
796,NOTCH1,0,0.928283814,0.762413343,0.867024916,0.840889608,0.915221943,1.384653644,0,0.523645848,0.605495226,0.629827922,0.661842148,0.871223081,0.927844433,rejected,0
797,NOV,0,0.583671726,1.094852765,0.53550704,0.770512647,0.803552574,0.916409358,0,0.214959335,0.339363088,0.429863059,0.536576858,0.867919847,0.901909535,rejected,0
798,NPC1,0,1.030877957,1.089346613,0.830787728,1.105745835,1.172573796,1.322613513,0,0.918969786,0.941650149,1.024554818,1.02627809,1.275889698,1.570863469,rejected,0
799,NPIPA1,0,0.898790037,0.922132133,1.063062232,1.095504195,1.294726548,1.407482032,0,0.900073198,0.904465286,1.076551812,1.318406657,1.437129108,1.898477208,rejected,0
800,NQO2,0,0.961517644,0.892276693,1.07226525,0.957283526,1.420191912,1.625821267,0,0.849610288,0.872531947,0.935087483,0.969286602,1.328972235,1.365701412,rejected,0
801,NR1D1,0,0.622525822,0.491899598,0.882402537,0.968401541,1.562899131,0.954386492,0,0.340685987,0.341261085,0.414561206,0.805258956,0.908429748,1.085341076,rejected,0
802,NR1D2,0,0.570643977,1.036342453,0.586277763,1.404324207,1.930754571,2.281557164,0,0.657596003,0.821749968,0.848847614,1.465878912,1.689439107,1.877489873,rejected,0
803,NR4A2,0,0.54353281,0.714002368,0.841782862,0.817847501,1.207679301,2.969618008,0,0.539266236,0.576993015,0.577728039,0.704763119,0.915146751,2.293334632,rejected,0
804,NSDHL,0,0.535268297,0.699924304,0.776938915,0.969682077,0.964805871,0.991641133,0,0.463730707,0.737938298,0.745521686,0.938783242,0.981700598,1.009601015,rejected,0
805,NT5C3A,0,0.728564819,0.869710877,1.006117647,1.196972031,1.064248479,1.160091547,0,0.48060168,0.675670988,0.997693535,1.079736897,1.115076386,1.203730149,rejected,0
806,NT5DC2,0,0.625888478,0.873246107,0.895083241,0.912554883,1.138782212,1.074934655,0,0.599173644,0.827394663,0.909307102,0.952615305,0.977367856,0.985468278,rejected,0
807,NTSR1,0,0.798439017,1.017701185,1.030099429,1.006041816,3.302845536,3.100131305,0,0.733923436,0.73652815,0.762853352,0.890239758,2.401413208,3.540482998,rejected,0
808,NUDT8,0,0.723278977,1.036200592,1.321967583,1.240225561,1.055313464,1.391017297,0,0.397107592,0.747713758,0.830386151,0.834126114,1.047622073,1.147833302,rejected,0
809,NUF2,0,0.451263783,0.895585318,0.98849536,1.023449132,1.013911215,1.004215171,0,0.381581931,0.872427215,0.942568448,1.037620971,1.064335069,1.093673987,rejected,0
810,NUMBL,0,0.70597979,0.918357065,0.992215355,0.729020982,1.383367623,1.321491039,0,0.819186904,0.841785865,0.844362345,0.981801088,1.311252547,1.679306494,rejected,0
811,NXPH4,0,0.973581252,1.268837884,1.385340009,1.50600167,1.219485526,2.051738305,0,0.953505239,0.955046653,1.266456863,1.308382019,1.31447825,1.949233579,rejected,0
812,OASL,0,1.075098476,0.89093512,1.006082692,1.012257175,1.071302532,2.236421515,0,0.988383292,1.169148718,1.224514844,1.349263979,1.401479519,1.466875094,rejected,0
813,OBSL1,0,0.775726386,0.974423625,0.835434036,1.001328723,1.344546148,1.616555451,0,0.691802422,0.84277877,0.916615547,0.987963142,1.267259794,1.835489389,rejected,0
814,ODC1,0,0.726773022,0.819321961,0.978526224,0.78814525,1.053733024,1.040234842,0,0.36660475,0.733078792,0.864087371,0.864513677,1.075401441,1.156116824,rejected,0
815,OGFRL1,0,1.304263343,0.893641497,1.146614067,1.425747546,1.136203776,1.066752778,0,0.64204469,1.061760888,1.124746005,1.127042741,1.152278036,1.174363533,rejected,0
816,OPLAH,0,1.314933698,1.041775995,0.935478351,0.921040887,0.960709588,1.715842468,0,0.849832091,0.856657745,0.875926424,0.912997666,0.916026442,1.974663324,rejected,0
817,ORAI1,0,0.863595195,1.163464908,1.150374791,1.213398974,1.15105975,1.337277076,0,0.576583172,0.826011749,0.828788838,0.873143676,1.076209331,1.174831191,rejected,0
818,ORC1,0,0.371746795,0.697920754,0.755143663,1.034613102,1.123106888,1.294470614,0,0.440901935,0.653886157,0.803418081,1.029475377,1.190378329,1.214451655,rejected,0
819,OSBP2,0,1.111419253,0.950440804,0.815987482,1.444059861,0.983808245,1.075796195,0,0.584914631,0.774718274,0.777830608,0.992032277,1.016920662,1.061986174,rejected,0
820,OSBPL5,0,1.136760315,1.043744569,1.060004294,0.973916248,1.531273459,2.562908466,0,0.746299364,0.868422521,0.906318781,1.037382559,1.250522305,2.114248121,rejected,0
821,OVGP1,0,1.26857276,0.90005797,1.15431178,1.413970457,1.353886682,2.76950043,0,0.9333556,1.07091834,1.225319803,1.355689952,1.374299035,3.778653113,rejected,0
822,OXLD1,0,1.002259903,1.162711633,1.363065699,1.460477798,1.410435395,1.879096351,0,0.921278934,0.947276391,0.972092861,1.000734658,1.083552487,1.503385617,rejected,0
823,P2RY11,0,0.654050649,0.520861724,1.270482138,1.325890025,1.281977594,2.120501878,0,0.471433114,0.525920417,0.959711072,1.156422914,1.358969623,1.441908022,rejected,0
824,P2RY2,0,0.771343092,0.972303323,1.259293013,1.201355336,0.937318269,1.18668868,0,0.852963531,0.943685774,1.105682741,1.468223293,1.600990204,1.807164287,rejected,0
825,P3H3,0,0.691067099,0.858324164,0.87646051,1.098973522,1.329012477,0.92868484,0,0.53496419,0.556427182,0.812986077,0.852506311,0.931953318,0.941327367,rejected,0
826,P4HTM,0,1.011271294,1.105478998,0.985250138,1.077316142,1.045130396,1.693522803,0,0.693402605,0.778297624,0.837976857,0.910917476,1.005197425,1.012521671,rejected,0
827,PACS2,0,1.128452876,1.048899961,1.042511912,1.047843663,1.123626877,1.724810445,0,0.813542649,0.861728001,0.987623777,0.99521732,1.230084901,1.958401507,rejected,0
828,PALLD,0,0.954584168,0.90416831,0.887609346,1.049457531,1.000492498,0.755326807,0,0.919731039,1.0669599,1.095148371,1.168926564,1.456625771,1.566954601,rejected,0
829,PARD6G,0,1.037861922,0.755306311,0.717025638,0.864085394,0.802675415,1.374213412,0,0.953953655,0.966348568,1.012232156,1.021360204,1.024283688,1.688452334,rejected,0
830,PARP10,0,1.030507648,0.868830102,0.974626052,0.819918703,1.400742675,2.706568567,0,0.596362962,0.786498717,0.791601984,0.844479518,1.237740838,2.873426522,rejected,0
831,PCK2,0,0.97410416,0.96838719,1.554134043,4.607923423,3.386613368,5.95148369,0,0.885119266,0.901232568,0.907585717,3.415580348,3.696576268,6.689805544,rejected,0
832,PCNA,0,0.342068366,0.498718535,0.721500687,0.908027777,1.044377402,1.03291534,0,0.253395713,0.254951761,0.673651613,0.950504449,1.023408409,1.031641603,rejected,0
833,PCYOX1L,0,0.90309119,0.9416011,0.992915812,1.000516635,1.685218256,1.965571143,0,0.747390445,0.848025532,0.885788505,0.999327567,1.339072523,1.346459723,rejected,0
834,PDE4D,0,0.477749991,0.491753605,0.726907138,0.938134666,0.917624451,0.958892278,0,0.444773729,0.521567181,0.728516464,0.876528215,0.93081635,0.973368439,rejected,0
835,PDIA4,0,0.685333017,0.982236136,0.771679584,0.972984543,1.295297471,1.14310928,0,0.708169139,0.878126161,0.887097148,0.932518872,1.203361008,1.240398595,rejected,0
836,PDIK1L,0,1.115963839,0.897991073,1.292841235,1.001077496,1.32699791,1.114709127,0,0.633489633,0.809450952,0.859244244,1.001921814,1.244526205,1.323326818,rejected,0
837,PDK1,0,1.343278083,0.837260006,1.621578261,1.264803581,1.394494182,1.517492092,0,0.665062665,0.934332207,1.093871766,1.104032473,1.393815646,1.530272226,rejected,0
838,PDK4,0,1.007419373,0.89521893,0.699000724,0.630768313,0.978967349,1.865031493,0,0.594618502,0.595748809,0.70773776,0.71188422,0.781358259,1.007565614,rejected,0
839,PDLIM4,0,0.81807385,1.067042663,1.172917625,1.561700413,1.288128847,1.154078994,0,0.972058096,1.153668865,1.201934893,1.346607371,1.549443211,1.664178302,rejected,0
840,PDZD2,0,0.707910245,0.780739889,0.869612098,1.029598396,1.053966467,1.153880614,0,0.575949175,0.578367531,0.713545605,0.953599363,1.00503517,1.096135244,rejected,0
841,PEAR1,0,0.785442852,0.958702173,1.879234262,1.27102856,1.485673265,1.348119982,0,0.784808845,0.856466169,1.478651955,1.8442505,1.928850348,2.184555667,rejected,0
842,PEPD,0,0.631963854,0.753686812,0.833844756,0.864982693,0.798138653,0.766445039,0,0.494215968,0.699742539,0.743512732,0.77120102,0.83944917,0.883246965,rejected,0
843,PER1,0,0.62171184,0.629852218,0.754400275,1.237903415,1.368602834,1.469618306,0,0.517004938,0.525310131,0.684160106,1.04172182,1.254398944,1.445763384,rejected,0
844,PER2,0,0.422122096,0.511585175,0.656093112,1.555782901,1.176240757,1.205528654,0,0.341995636,0.352244076,0.559696331,1.042458019,1.120132447,1.194546716,rejected,0
845,PET117,0,0.619000512,0.926874517,0.88720232,1.159394267,0.893782173,0.897434689,0,0.406326481,0.623625279,0.811281254,0.970797416,1.100591152,1.273173157,rejected,0
846,PEX6,0,0.927324549,1.078354788,0.881853609,0.995217615,1.430788417,1.59298686,0,0.748106824,0.893729041,0.899087148,0.921520638,1.278393467,1.739077548,rejected,0
847,PGBD5,0,0.896385198,0.751945908,0.501992665,0.944887179,1.182652199,0.97238657,0,0.93482841,1.002203056,1.354681002,1.389134891,2.125396456,2.873431353,rejected,0
848,PGP,0,0.571388319,0.796642329,0.849290563,0.849386205,1.019954247,1.083724491,0,0.614757652,0.720082573,0.783921707,0.792486527,0.877037273,0.930871127,rejected,0
849,PHACTR2,0,0.788509915,0.928926839,1.003060545,0.675261391,1.112834282,1.011521599,0,0.544872294,0.867847649,0.878391746,0.878426823,1.057756718,1.190855794,rejected,0
850,PHF19,0,0.684318317,1.04351217,1.172142119,1.066043618,1.175258125,1.062725953,0,0.531348811,0.959556629,1.053624838,1.064133268,1.100474766,1.101863219,rejected,0
851,PHF21A,0,0.730545987,0.972212793,1.077820552,1.179645389,1.042202448,1.520911041,0,0.662013937,0.863987591,1.023277519,1.233314719,1.296643368,1.609119433,rejected,0
852,PHGDH,0,1.051139288,1.375040849,0.975592972,3.343187901,4.962250088,5.788222641,0,0.790439869,0.827365681,0.927623009,3.066318165,3.621583808,5.239680597,rejected,0
853,PHKG2,0,0.684313571,0.852046896,0.958724424,1.121496692,1.371085867,1.168665605,0,0.870904335,0.965869933,0.982868833,1.048470815,1.149786752,1.368440797,rejected,0
854,PHLDA1,0,0.592201073,0.582336069,0.98212935,0.936195308,1.927196199,2.597885395,0,0.42598385,0.498553157,0.813954292,0.840387525,1.756732628,2.338808427,rejected,0
855,PHLDA2,0,0.610612759,0.761936449,1.104205439,1.184933937,1.221468253,1.351905529,0,0.49444568,0.553592539,0.649227344,0.99837208,1.293381734,1.319496997,rejected,0
856,PHLDB2,0,0.923941443,1.121738193,1.1482626,0.837244231,1.325593101,1.492180209,0,1.028992284,1.081049766,1.160523141,1.243070251,1.572018779,1.5839896,rejected,0
857,PHRF1,0,0.686235863,0.809188024,1.145567544,1.015896958,1.16069319,0.958556956,0,0.665922556,0.730705925,0.944560519,0.985826351,0.986053397,1.042290448,rejected,0
858,PHTF1,0,0.6973979,1.005507675,0.961744203,0.517996335,1.177179067,1.202904605,0,0.87422211,0.992799794,1.091419562,1.118351984,1.4003951,1.484364471,rejected,0
859,PHYKPL,0,0.880684744,0.869704493,1.120233971,1.759045444,1.819729283,2.340686213,0,0.760787913,0.828866725,0.981340683,1.808251238,2.245595204,2.548696181,rejected,0
860,PIF1,0,0.466154901,0.958134196,0.954984045,1.486020537,1.570502945,1.226020954,0,0.644532409,0.798714901,0.896847014,1.192779522,1.431586396,1.520658022,rejected,0
861,PIGV,0,0.939962755,0.949093887,1.01559268,1.458144619,1.510511628,2.264548386,0,0.867518198,0.892571746,0.985781687,1.423958704,1.493685864,2.036600523,rejected,0
862,PIGW,0,0.990376608,0.681951997,0.892924364,0.847550346,1.295903794,1.072264405,0,0.586769858,0.58903721,0.81928077,0.893121036,1.123794024,1.185586086,rejected,0
863,PIK3R1,0,0.824160585,0.76776925,0.930280623,0.933685712,1.076150247,1.262593291,0,0.8803836,0.92056707,0.959536401,1.06366322,1.119835261,1.706550279,rejected,0
864,PIM2,0,0.745530084,1.037317649,0.833742761,0.976567357,0.945187486,1.087981467,0,0.461248562,0.617665945,0.64539754,0.872457344,0.924134289,1.000044341,rejected,0
865,PIM3,0,0.623583878,0.952644879,0.733188935,1.378494427,1.230189791,1.093700041,0,0.394430683,0.50672023,0.601565241,0.736357877,1.275459898,1.304087368,rejected,0
866,PITPNM1,0,0.843251774,1.08559992,1.126290135,1.055217229,1.785309114,1.495720954,0,0.883856022,1.060018049,1.178716936,1.196875069,1.349381848,1.825605537,rejected,0
867,PKMYT1,0,0.406379939,0.427834547,0.874405068,1.127953183,0.977613671,1.366398686,0,0.289088349,0.445219746,0.786348529,0.982218833,0.98437254,0.994502796,rejected,0
868,PKN1,0,0.887927904,1.018172242,0.894895465,0.939658062,1.379425281,1.735691231,0,0.80324141,0.870940191,0.948344548,1.005214127,1.136380951,1.436259233,rejected,0
869,PLCH2,0,1.087278583,1.049937284,0.983919817,1.152992476,1.756904562,2.228376032,0,0.795518916,0.815436359,0.940400245,1.107473231,2.129978133,2.862777559,rejected,0
870,PLD6,0,0.406089634,0.339110389,0.441957809,1.014281187,1.088879513,1.230595457,0,0.171760194,0.24460667,0.291733743,0.327006072,1.175294614,1.19240551,rejected,0
871,PLEK2,0,0.839692215,1.076772733,1.252233621,0.632903612,1.450841749,1.210858481,0,0.874037942,1.214984998,1.480460806,1.87310638,1.888846601,2.861421005,rejected,0
872,PLEKHA6,0,0.49237534,0.856631967,0.902291959,1.104239965,0.931038234,0.514443966,0,0.637104827,0.827896156,0.898959105,0.908762728,0.97642862,1.124712326,rejected,0
873,PLEKHA7,0,0.860894337,0.551880358,1.074504331,0.496289509,1.085207361,1.384491623,0,0.848000075,0.857843716,1.013689462,1.025127554,1.260957697,1.268870522,rejected,0
874,PLEKHG2,0,0.782767923,0.856268271,1.049837887,1.144565307,1.250534647,1.080448105,0,0.632651522,0.817786837,0.936089902,1.147751353,1.744990812,2.081998027,rejected,0
875,PLEKHO1,0,1.113756475,0.673628984,1.149238037,1.126886962,1.261488959,0.818618349,0,0.908892267,0.949988484,1.038807277,1.078012487,1.136679791,1.776382279,rejected,0
876,PLK2,0,0.445865186,0.50728395,0.522057411,0.652433504,0.869553496,0.737979545,0,0.363295688,0.429754488,0.45421936,0.503721497,0.741176259,0.77087262,rejected,0
877,PLK4,0,0.720588801,1.057948411,1.026104153,1.156738605,0.990405595,1.180433657,0,0.469511964,1.054034311,1.056115914,1.058663068,1.077563,1.258072345,rejected,0
878,PLLP,0,1.757462225,1.092599305,1.582487506,0.925688085,1.026491712,1.066046464,0,0.695833634,0.724530049,0.862052983,0.889214985,0.950448852,1.04607535,rejected,0
879,PLPP2,0,0.867914285,0.847151022,1.223665859,1.323293027,1.006939812,1.011291667,0,0.55676409,0.808444904,0.850467953,0.969368326,1.010967545,1.02677056,rejected,0
880,PLXNA3,0,0.927520502,0.91045749,1.169055317,1.056694568,1.233194981,1.707337625,0,0.808200479,0.867486897,0.895213724,1.028127304,1.508031172,2.952633446,rejected,0
881,PMAIP1,0,1.176354145,1.138744676,1.456555585,1.178168114,1.977464169,2.086741255,0,0.711129381,1.089582608,1.247698012,1.310068306,1.777617996,1.896050602,rejected,0
882,PNPLA3,0,0.852911374,0.913559647,1.011031331,1.039944893,1.013176432,1.171699041,0,0.548297242,0.875616461,0.881259608,0.901403852,0.951864795,1.015873568,rejected,0
883,POC1A,0,0.589035867,0.762941055,0.998843833,0.893618298,0.894841986,0.963449115,0,0.452974009,0.727734154,0.920799266,0.936788951,0.938814787,0.942079007,rejected,0
884,PODXL2,0,0.641201551,0.809571387,0.893621588,1.155792675,1.058321049,1.211719522,0,0.471983928,0.520058055,0.812958185,0.955805336,0.970312195,0.990195366,rejected,0
885,POFUT2,0,1.014642101,0.906225432,1.372329789,1.293795962,1.145665107,1.408900891,0,0.786155612,0.875174392,1.117804977,1.3511424,1.528570858,1.592424177,rejected,0
886,POLD1,0,0.587269364,0.915030802,1.018430526,0.880653793,1.147133242,0.933166206,0,0.463917214,0.601278386,0.77393053,0.786150747,0.832393637,0.888101954,rejected,0
887,POLE,0,0.841661165,0.701646513,1.029657093,1.036440329,1.187024436,1.290598074,0,0.591316556,0.709755287,1.033767626,1.034607709,1.089165573,1.127411041,rejected,0
888,POLE2,0,0.481764282,0.423986393,0.773878203,0.92739187,0.981158144,1.061076498,0,0.156014392,0.304117072,0.723696657,0.951523453,0.958971664,0.965831192,rejected,0
889,POLL,0,0.862378585,1.075918004,0.898969618,1.236328962,1.616629054,1.484929892,0,0.8032619,0.882227369,0.914635808,1.146823748,1.258458789,1.305199983,rejected,0
890,POLQ,0,0.588969541,0.994155821,1.065393168,1.023339314,1.174269511,1.07063842,0,0.34451227,0.957722392,0.991992117,1.03787556,1.100742268,1.124533443,rejected,0
891,POLR2K,0,0.756630533,0.779269367,1.075163618,1.058258673,1.072082783,1.101621911,0,0.593318163,0.605978295,0.880293689,1.123760494,1.171483058,1.207433716,rejected,0
892,POLR2L,0,0.655371423,0.763203386,0.979040481,1.332679496,1.25911161,1.053596824,0,0.511712158,0.689673152,0.808771455,0.940904808,1.022698718,1.110735587,rejected,0
893,POMGNT2,0,0.666248704,0.886705959,1.160342233,1.222821539,1.065888646,1.222661014,0,0.528805569,0.685643348,0.880030677,0.957477787,1.039795305,1.067543499,rejected,0
894,PPAN,0,0.595978447,0.801335807,0.965397133,1.262807126,1.002600291,0.893891454,0,0.513869614,0.549546255,0.62054799,0.868479759,0.984696236,1.014134728,rejected,0
895,PPARGC1B,0,0.655174217,0.937989772,1.159626512,0.894953155,1.001426775,1.084726889,0,0.518282091,0.571506989,0.596848785,0.715613164,1.049917146,1.073305616,rejected,0
896,PPCDC,0,0.583058663,0.84456547,1.066892192,1.130859997,1.228890492,1.50591565,0,0.420691333,0.96903396,0.992966615,1.001306567,1.213076333,1.400305649,rejected,0
897,PPIF,0,0.585460677,0.737741669,0.70192896,0.806613021,1.013482847,1.098480371,0,0.369940004,0.43430891,0.541436034,0.798464266,1.077014199,1.14151729,rejected,0
898,PPM1K,0,0.790149463,0.746931168,1.054678135,0.833929327,1.050236198,0.905500371,0,0.45451797,0.709995854,0.730963268,0.75035075,0.823890362,0.904825217,rejected,0
899,PPOX,0,0.841415909,0.771369106,1.165939815,1.284068352,1.351719454,1.554874881,0,0.693282852,0.724021032,0.996867623,1.301307386,1.661224248,1.918099265,rejected,0
900,PPP1R15A,0,0.888955937,1.016227736,1.185932696,1.71737042,1.550387025,2.026800013,0,0.909734604,0.951815137,1.207442915,1.554542959,2.000545971,2.297339747,rejected,0
901,PPP1R18,0,0.788846241,1.093644844,1.221712812,1.422585264,1.183898137,1.003034164,0,0.780801665,0.945763026,1.181693936,1.270214967,1.505121774,1.64959043,rejected,0
902,PPP1R21,0,0.839360014,0.91631294,1.008991914,1.308956069,1.162081166,1.32388931,0,0.84113755,0.917919679,1.123068985,1.4644088,1.575930289,1.674346499,rejected,0
903,PPP2R5B,0,0.746474469,0.785648044,1.211812331,1.482868987,1.511751541,2.089675536,0,0.571386546,0.789949333,1.043385252,1.608962224,2.753911095,2.824932113,rejected,0
904,PRC1,0,0.508724464,0.906056213,1.066577174,1.031449878,1.031906355,1.016141042,0,0.46018572,0.935836982,1.029476721,1.030536843,1.036938261,1.048420237,rejected,0
905,PRICKLE4,0,0.944772283,1.028152266,1.230698336,1.17453945,1.39002845,2.069140763,0,0.683113679,0.892880831,0.894932517,0.982552284,1.551810537,2.082976985,rejected,0
906,PRKAR1B,0,0.519014338,0.915511029,0.659698985,0.881365175,0.886524737,0.912187937,0,0.3291085,0.464925601,0.521717617,0.682342906,0.839042216,0.911315808,rejected,0
907,PRODH,0,1.855382967,1.287352348,0.834983364,0.881322274,0.898147801,0.887386759,0,0.376194324,0.385687053,0.496006734,0.528069706,0.711140541,0.85566352,rejected,0
908,PROM2,0,0.685782059,0.800537088,1.365120239,0.700533947,1.006352514,1.784125607,0,0.627879704,0.748031417,0.801831736,0.863809376,0.997730912,1.018997836,rejected,0
909,PROSER2,0,0.525278085,0.8530562,0.971486522,0.958168268,0.974394985,1.291663378,0,0.5270554,0.905389765,0.953456888,1.010889267,1.077906096,1.196585266,rejected,0
910,PRR5L,0,0.662460103,0.565106747,0.828016315,0.387137717,0.95813073,0.962426543,0,0.602357007,0.661909738,0.701146013,0.7070783,0.817603512,0.880238721,rejected,0
911,PRSS16,0,0.806682719,0.732775921,1.034181319,1.484273562,1.257814253,1.422269482,0,0.781853468,0.804796744,1.226345746,1.23243165,1.433517867,1.628570048,rejected,0
912,PSAT1,0,0.891295165,1.853384232,0.933638878,0.959984892,1.659169807,2.740575815,0,0.796870013,0.826792204,0.928802922,0.967986624,1.494206907,2.121869929,rejected,0
913,PSCA,0,1.028019297,0.843121782,1.026209076,1.051715336,0.868417797,1.011573601,0,0.486187057,0.674681483,0.736429751,0.986421275,1.097091139,1.174602326,rejected,0
914,PSD4,0,0.909609775,0.845006992,1.008508786,1.268109727,0.963102778,1.492082445,0,0.893050189,0.930102891,0.991833045,1.405584884,1.52813339,1.818769947,rejected,0
915,PSMC3IP,0,0.745215452,0.628434237,0.886539679,1.295605737,1.20566487,1.522143667,0,0.487976207,0.695306486,0.835601314,1.202841845,1.247194802,1.513130811,rejected,0
916,PSPH,0,1.04225923,0.859553491,0.726578893,0.773171775,2.072466459,1.592936622,0,0.58724543,0.762867535,0.788730375,0.83013426,1.502145575,1.522005039,rejected,0
917,PSRC1,0,0.92188952,0.751103215,1.083039375,1.424448567,1.427563513,1.421413295,0,0.899416366,0.91794417,0.937114575,1.226188612,1.408220485,1.587997775,rejected,0
918,PSTK,0,0.907457548,1.090572588,1.062471697,1.412542003,1.229331069,1.74001081,0,0.895418515,0.974917854,1.17358524,1.198872799,1.289123075,1.335405981,rejected,0
919,PTER,0,1.362170724,0.747822335,0.94191051,1.218980548,1.083132158,2.025613913,0,0.813161073,0.912595164,1.033320029,1.054032474,1.074002766,1.464225275,rejected,0
920,PTGS1,0,1.630610849,0.86092914,0.862843573,1.526195714,0.845524657,0.983320805,0,0.634089157,0.675202403,0.761637676,0.774322,0.857408531,0.9764579,rejected,0
921,PTK6,0,0.899348991,0.861860908,0.902509755,1.401411984,1.874901292,2.481831831,0,0.552312107,0.755040648,0.845851187,1.243029358,1.559229601,2.143936512,rejected,0
922,PTOV1,0,0.955557732,0.854163834,1.334729164,1.107281073,1.064560373,1.497456801,0,0.795745962,0.89503462,0.9836814,0.999926099,1.161229099,2.047055251,rejected,0
923,PTP4A1,0,0.804461783,0.637050458,0.877008637,1.23277442,0.823038178,1.085478429,0,0.518849049,0.753814332,0.771049638,0.917260094,0.981040676,1.074598896,rejected,0
924,PTPDC1,0,0.912361752,0.931842067,1.466688265,1.115977459,1.757814889,1.354138215,0,0.79244991,0.903721038,1.446423778,1.527467709,1.892718403,1.899087898,rejected,0
925,PTPRE,0,0.955927156,0.876561143,0.926781391,1.595839549,1.644403102,1.684003012,0,0.592523961,0.664999474,0.83763662,1.468617716,1.765013215,1.935435148,rejected,0
926,PTRH2,0,0.748178137,1.001528709,0.942932329,1.062976006,1.095704886,1.177603539,0,0.576358674,0.706013377,0.77878994,0.982932578,1.07991972,1.148191033,rejected,0
927,PYCR1,0,1.003077732,0.891199209,0.812157798,1.66367222,1.379251101,2.212863138,0,0.682896541,0.722247566,0.856321274,0.98118812,1.165951753,1.403859797,rejected,0
928,PYCR2,0,0.847076095,1.044403686,1.335133684,1.294385557,1.568419858,1.653620021,0,0.811002276,0.882458946,1.000496837,1.084470268,1.410799461,1.446895942,rejected,0
929,PYCRL,0,0.646986091,0.964121727,0.934037535,1.042044224,0.868856262,1.140781806,0,0.38850559,0.550924351,0.718570048,0.735132048,0.992912061,0.996606837,rejected,0
930,PYROXD1,0,0.777904506,0.97623916,0.898278083,1.136267743,1.146127215,1.773222532,0,0.83965053,0.972583486,1.055571974,1.080976386,1.136651023,1.534425654,rejected,0
931,QPCTL,0,0.984474035,0.86739297,0.986868258,1.334410565,1.216329436,1.155824076,0,0.64675663,0.65339027,0.954240163,1.040905325,1.050359071,1.084738423,rejected,0
932,RAB26,0,0.822380671,1.263661675,1.217497622,1.519388104,0.65810228,2.543604521,0,0.861205652,0.891343409,0.912907392,0.926152854,0.937505043,1.063868223,rejected,0
933,RAB40C,0,0.935884282,1.21031182,1.222137806,0.927575907,1.253612602,1.637290597,0,0.700459055,0.755710258,0.866252941,1.027050681,1.15301023,1.687350166,rejected,0
934,RAB7B,0,0.9254946,0.837803654,0.892491958,1.014738975,1.397477247,1.589020098,0,0.703440033,0.885295731,0.908658587,0.928887043,1.11931032,1.481736762,rejected,0
935,RAC3,0,0.659628432,0.973751868,0.908270785,1.068796886,0.901724508,1.115766134,0,0.513620318,0.629628177,0.756080262,0.886967808,0.960826641,1.106268397,rejected,0
936,RAD52,0,0.789828929,0.815761641,1.379836126,1.549328642,1.789666348,2.232391819,0,0.582093885,0.730365066,1.181614223,1.55908738,1.881462474,2.28467641,rejected,0
937,RAD54L,0,0.544213827,0.566943787,0.995791561,1.132252121,1.085618209,1.511522134,0,0.344143768,0.538471123,0.976973763,1.025771163,1.129083248,1.380679469,rejected,0
938,RAD9A,0,0.411902844,0.908491393,1.053917268,0.938706205,0.957613945,1.396995613,0,0.424037865,0.748286387,0.885744538,0.906433226,0.978931256,1.109889379,rejected,0
939,RAET1E,0,0.790626827,0.913080679,0.889974413,0.952419412,1.347733615,1.920692419,0,0.77957997,0.841783917,0.851174889,0.899528797,1.244686437,1.770387817,rejected,0
940,RAI14,0,0.841231937,0.962418487,0.9087713,0.842287627,0.81946017,0.667862167,0,0.942924138,0.959809453,1.068393854,1.08399625,1.319543928,1.344352141,rejected,0
941,RALGDS,0,0.670131804,0.804251849,0.773947848,1.223706903,1.045898615,0.980239652,0,0.52450268,0.612406845,0.617023022,0.90432712,0.957190057,0.989832353,rejected,0
942,RAPGEF3,0,1.157062295,1.029909729,0.99161716,1.082430491,1.455841721,1.898233158,0,0.743573157,0.868383349,0.956901856,1.096246987,1.146630649,1.525729979,rejected,0
943,RASA2,0,1.000032954,1.113047959,1.193401829,1.36120782,1.423529552,1.477035536,0,0.952142082,1.114873138,1.148216891,1.204830451,1.502444511,1.578052116,rejected,0
